Time,Ax,Ay,Az,Gx,Gy,Gz
0.0165693,-8459.584,1225.853,-5825.499,-6695.215,880.73,-4190.213,0
0.0165675,-8453.719,1216.633,-5827.951,-6686.158,869.5339,-4194.492,0
0.01630813,-8434.493,1250.462,-5824.746,-6684.676,899.2449,-4197.464,0
0.01683434,-8485.378,1244.534,-5808.336,-6719.042,889.5768,-4182.862,0
0.01656797,-8495.944,1220.663,-5870.474,-6718.02,874.2648,-4227.161,0
0.01656797,-8487.174,1199.19,-5869.988,-6719.967,847.5602,-4233.655,0
0.01656973,-8490.687,1191.238,-5891.506,-6726.898,847.0449,-4248.905,0
0.01656789,-8516.846,1211.079,-5915.222,-6742.249,857.4838,-4276.285,0
0.01656789,-8505.064,1201.542,-5873.899,-6724.138,837.9237,-4220.965,0
0.01641765,-8430.097,1214.5,-5911.304,-6671.183,860.5057,-4260.874,0
0.01656853,-8435.109,1211.983,-5857.491,-6675.142,872.5563,-4209.382,0
0.01656872,-8427.168,1214.658,-5834.766,-6664.748,867.487,-4213.164,0
0.01656872,-8442.609,1231.915,-5831.132,-6685.526,845.0186,-4203.3,0
0.01656802,-8460.772,1204.837,-5812.638,-6699.425,870.9668,-4197.066,0
0.01656887,-8449.218,1218.142,-5805.828,-6694.998,911.9444,-4160.463,0
0.01656265,-8470.2,1267.191,-5814.619,-6706.583,913.8856,-4216.717,0
0.01656859,-8412.529,1258.547,-5848.909,-6649.198,870.854,-4193.669,0
0.01656842,-8458.521,1173.508,-5791.429,-6688.924,839.9869,-4196.644,0
0.01656549,-8369.275,1245.389,-5888.035,-6625.214,892.0394,-4254.201,0
0.01656549,-8377.325,1251.945,-5854.354,-6636.105,878.9781,-4218.327,0
0.01657087,-8419.153,1236.361,-5881.145,-6663.842,875.6275,-4240.14,0
0.0165663,-8439.35,1245.986,-5853.401,-6688.183,884.3629,-4226.592,0
0.0165663,-8413.632,1213.863,-5865.161,-6659.649,855.3751,-4229.176,0
0.01656757,-8467.2,1192.881,-5837.175,-6705.052,834.4749,-4206.102,0
0.01656868,-8516.216,1190.363,-5860.565,-6737.893,850.4589,-4217.929,0
0.0331373,-8429.151,1230.436,-5887.328,-6671.13,891.4252,-4235.847,0
0.01657295,-8419.086,1226.29,-5859.94,-6659.079,882.6617,-4225.076,0
0.01656413,-8406.646,1241.71,-5818.439,-6658.549,903.269,-4183.964,0
0.01656931,-8420.77,1247.411,-5873.542,-6669.45,922.4752,-4240.59,0
0.01657127,-8407.017,1268.61,-5845.898,-6659.005,904.7231,-4218.284,0
0.01657127,-8448.976,1230.503,-5872.046,-6686.703,891.8405,-4221.647,0
0.01657088,-8437.991,1227.274,-5845.772,-6678.256,882.7187,-4208.75,0
0.01656567,-8474.715,1213.662,-5854.777,-6710.706,847.4203,-4209.022,0
0.01656567,-8479.449,1197.843,-5827.313,-6723.02,850.148,-4189.187,0
0.01657759,-8489.792,1198.97,-5815.578,-6713.008,851.7,-4177.304,0
0.01656842,-8414.379,1189.204,-5821.05,-6664.144,831.6229,-4174.717,0
0.01656807,-8414.762,1207.246,-5781.548,-6660.129,858.0273,-4155.779,0
0.01656807,-8350.885,1213.12,-5819.377,-6607.06,853.1487,-4181.58,0
0.01656964,-8393.717,1209.434,-5812.633,-6644.546,852.0438,-4174.299,0
0.01656964,-8367.187,1242.985,-5835.973,-6624.442,878.2601,-4192.774,0
0.01656598,-8369.763,1254.108,-5811.348,-6635.504,888.8827,-4179.519,0
0.01655781,-8436.026,1224.447,-5833.414,-6686.261,857.2579,-4198.662,0
0.01657059,-8407.213,1244.571,-5854.704,-6655.308,863.5047,-4193.573,0
0.01657059,-8451.136,1214.976,-5826.386,-6680.017,860.8205,-4187.143,0
0.01656898,-8430.06,1212.961,-5783.832,-6677.114,864.029,-4141.399,0
0.01656929,-8428.896,1230.96,-5814.401,-6671.749,860.9052,-4186.281,0
0.0165686,-8428.083,1225.241,-5828.861,-6675.533,836.319,-4176.58,0
0.0165686,-8377.773,1204.268,-5809.269,-6628.239,880.4726,-4169.399,0
0.01656707,-8387.177,1259.128,-5809.389,-6640.033,937.306,-4158.766,0
0.01656912,-8365.315,1303.497,-5854.518,-6632.328,912.2191,-4213.799,0
0.01656935,-8380.644,1245.247,-5924.206,-6635.335,848.9472,-4212.85,0
0.01657109,-8383.065,1179.118,-5805.767,-6632.865,859.7151,-4193.905,0
0.01656762,-8411.191,1235.159,-5885.482,-6663.297,861.3781,-4231.543,0
0.01656707,-8418.943,1236.445,-5846.508,-6664.745,858.7725,-4181.647,0
0.01656707,-8454.337,1203.447,-5836.011,-6696.139,848.8307,-4192.479,0
0.01656826,-8483.709,1201.485,-5860.93,-6718.366,837.4678,-4193.507,0
0.01656856,-8473.84,1202.885,-5835.079,-6692.823,838.9368,-4177.881,0
0.01656998,-8462.959,1210.766,-5837.566,-6702.067,861.1198,-4169.579,0
0.01656998,-8424.453,1248.828,-5829.052,-6663.658,875.5202,-4147.903,0
0.01656499,-8421.663,1273.052,-5814.794,-6661.559,926.0482,-4147.66,0
0.01657044,-8409.018,1274.925,-5801.456,-6651.944,930.0023,-4109.087,0
0.01657044,-8361.861,1267.738,-5785.463,-6616.03,933.9785,-4150.012,0
0.01656875,-8343.493,1293.835,-5856.84,-6615.557,927.6656,-4188.306,0
0.01656969,-8351.167,1287.661,-5841.741,-6617.249,928.827,-4154.246,0
0.01656969,-8403.651,1302.756,-5852.237,-6657.528,932.1326,-4155.074,0
0.01656698,-8410.113,1267.405,-5858.401,-6658.022,899.6823,-4187.188,0
0.0165695,-8394.959,1269.109,-5871.814,-6637.57,901.5021,-4160.777,0
0.0165695,-8360.528,1280.432,-5888.094,-6624.64,918.1382,-4171.766,0
0.01656699,-8371.839,1297.5,-5879.78,-6628.997,918.0544,-4160.883,0
0.01656753,-8323.219,1297.307,-5910.165,-6587.557,925.2639,-4185.963,0
0.01656903,-8320.596,1343.685,-5879.34,-6594.705,953.6174,-4158.113,0
0.01656903,-8300.852,1295.315,-5870.179,-6575.449,905.0684,-4188.487,0
0.01656829,-8243.226,1275.833,-5902.227,-6536.199,902.0747,-4191.28,0
0.03313441,-8244.7,1277.993,-5888.714,-6528.944,885.1877,-4172.246,0
0.01657262,-8282.819,1254.039,-5911.753,-6562.915,878.309,-4208.339,0
0.01657262,-8321.269,1245.567,-5927.021,-6588.071,884.6936,-4220.374,0
0.01656833,-8266.387,1294.877,-5948.195,-6546.253,908.0349,-4271.496,0
0.01656919,-8226.904,1314.896,-5949.303,-6516.392,895.0023,-4257.037,0
0.01656919,-8222.186,1276.039,-5949.011,-6508.756,950.572,-4308.875,0
0.01656776,-8193.479,1296.321,-5987.207,-6500.518,964.8401,-4353.173,0
0.01656899,-8241.896,1310.39,-6051.606,-6524.603,897.587,-4390.191,0
0.0165679,-8265,1306.499,-6109.15,-6538.023,855.8138,-4368.083,0
0.0165679,-8314.171,1284.564,-6036.12,-6584.533,917.5228,-4381.181,0
0.01656799,-8263.262,1325.141,-6046.755,-6545.567,939.3322,-4373.316,0
0.01656906,-8255.688,1344.998,-6081.27,-6539.887,936.0535,-4401.173,0
0.01656705,-8216.015,1331.224,-6096.514,-6509.722,941.4285,-4392.629,0
0.01656911,-8200.944,1317.468,-6100.548,-6502.907,921.3734,-4400.497,0
0.01656839,-8266.918,1290.982,-6068.432,-6549.111,915.5076,-4398.797,0
0.01656839,-8298.978,1317.536,-6052.382,-6582.448,918.9079,-4363.784,0
0.01656785,-8285.582,1345.575,-6039.783,-6563.221,971.5649,-4342.079,0
0.01657091,-8259.726,1338.031,-6068.493,-6552.294,952.2986,-4383.018,0
0.01657091,-8268.01,1336.433,-6061.933,-6545.355,969.5024,-4380.274,0
0.01656887,-8264.94,1326.18,-6039.696,-6551.902,970.1086,-4342.345,0
0.01657063,-8248.921,1384.127,-6054.934,-6539.689,1001.485,-4378.593,0
0.01657063,-8282.854,1373.496,-6048.196,-6561.234,990.581,-4369.431,0
0.01693828,-8254.982,1361.593,-6035.544,-6539.907,987.0937,-4350.819,0
0.0165716,-8219.882,1384.232,-6036.789,-6517.604,998.9515,-4353.972,0
0.0165716,-8278.323,1370.925,-6038.072,-6557.96,972.5125,-4352.714,0
0.01656606,-8254.882,1325.088,-6028.227,-6548.873,933.8168,-4341.303,0
0.0165714,-8278.964,1331.002,-6026.167,-6558.412,940.0817,-4337.267,0
0.01657226,-8226.389,1338.07,-6039.736,-6518.226,950.2374,-4353.48,0
0.01656844,-8255.602,1338.101,-6027.747,-6549.54,953.8704,-4344.853,0
0.01657191,-8279.583,1343.098,-6049.963,-6563.418,958.7925,-4367.923,0
0.03313964,-8271.294,1343.521,-6036.521,-6557.013,940.8141,-4351.764,0
0.01657238,-8331.71,1335.315,-6088.392,-6603.092,954.511,-4404.919,0
0.01656896,-8301.351,1370.179,-6026.924,-6579.653,994.6985,-4365.517,0
0.01656896,-8247.828,1394.134,-6077.631,-6534.248,981.8054,-4410.6,0
0.0165715,-8280.752,1354.177,-6090.889,-6563.919,962.7727,-4393.93,0
0.01657152,-8321.154,1306.349,-5990.427,-6594.72,947.0167,-4329.815,0
0.01656956,-8279.177,1337.615,-5980.324,-6553.625,1027.224,-4330.338,0
0.01656956,-8284.281,1391.127,-6054.054,-6557.533,1000.354,-4420.609,0
0.03314077,-8234.089,1403.599,-6079.781,-6519.211,914.9796,-4370,0
0.01657099,-8198.295,1320.51,-6055.325,-6505.367,944.0646,-4358.986,0
0.0165697,-8222.323,1310.778,-6013.645,-6523.979,957.5237,-4365.378,0
0.0165697,-8242.271,1364.388,-6028.576,-6539.355,912.131,-4381.269,0
0.01657198,-8243.026,1300.905,-6089.475,-6531.125,928.8292,-4372.353,0
0.01657077,-8285.539,1329.371,-6016.053,-6559.212,942.965,-4328.098,0
0.01656944,-8263.742,1351.328,-5997.834,-6542.481,953.1307,-4357.268,0
0.01656944,-8233.206,1349.118,-6031.359,-6523.604,968.0376,-4342.251,0
0.01657086,-8260.963,1363.803,-5991.119,-6549.33,981.137,-4316.854,0
0.04970915,-8261.807,1347.136,-6005.11,-6545.522,965.2636,-4326.342,0
0.04970915,-8271.064,1364.869,-5977.054,-6557.008,974.0695,-4349.637,0
0.033142,-8282.016,1348.266,-6008.306,-6560.881,985.968,-4325.695,0
0.01657069,-8328.099,1390.547,-5998.932,-6600.407,1019.013,-4342.724,0
0.01657069,-8322.64,1386.816,-6007.605,-6591.549,1008.747,-4333.897,0
0.01656765,-8333.371,1382.107,-6002.015,-6603.972,1020.775,-4300.054,0
0.01657088,-8316.054,1394.468,-5978.463,-6586.094,1023.125,-4299.385,0
0.01657088,-8276.751,1380.572,-5979.244,-6560.397,970.7988,-4310.403,0
0.01657089,-8326.896,1369.298,-5981.171,-6594.271,998.4637,-4280.154,0
0.01657089,-8316.108,1394.862,-5961.522,-6590.31,1007.96,-4268.659,0
0.01656861,-8247.6,1403.116,-5936.344,-6533.476,984.2319,-4241.912,0
0.0165621,-8258.551,1354.964,-5935.032,-6546.441,968.4554,-4230.702,0
0.01657005,-8294.068,1352.934,-5931.208,-6564.795,937.9021,-4250.249,0
0.01656771,-8263.784,1324.15,-5965.261,-6550.518,922.9941,-4260.143,0
0.01656928,-8245.178,1342.878,-5927.544,-6536.39,956.619,-4240.059,0
0.01656993,-8216.781,1383.111,-5994.389,-6505.99,974.6708,-4353.352,0
0.01656993,-8245.838,1371.397,-6035.517,-6537.284,966.2292,-4308.118,0
0.01657077,-8296.485,1309.538,-6018.443,-6576.036,964.7043,-4325.119,0
0.01657025,-8227.444,1342.851,-5964.845,-6518.793,965.6146,-4304.562,0
0.01657025,-8265.777,1342.487,-6023.365,-6539.366,886.7263,-4355.082,0
0.01656611,-8237.248,1339.918,-6050.752,-6526.48,829.8691,-4315.684,0
0.01657087,-8277.354,1243.554,-6042.579,-6561.641,868.25,-4338.094,0
0.01656749,-8290.918,1297.747,-6025.217,-6567.502,905.3176,-4364.553,0
0.01657142,-8268.716,1342.923,-6017.598,-6550.458,866.2993,-4306.774,0
0.03314463,-8191.413,1299.902,-6028.737,-6495.881,908.9319,-4320.529,0
0.0165731,-8183.16,1339.321,-6004.861,-6494.298,920.8629,-4308.612,0
0.0165731,-8232.091,1347.346,-5997.975,-6531.924,922.001,-4304.761,0
0.01656909,-8259.854,1376.997,-6020.551,-6544.311,946.5515,-4311.235,0
0.01657311,-8240.498,1372.386,-6014.404,-6525.071,1004.101,-4283.809,0
0.01656867,-8191.48,1463.831,-5983.489,-6492.138,995.2834,-4287.682,0
0.0165702,-8162.07,1440.05,-6006.504,-6469.914,1056.227,-4324.187,0
0.01657017,-8198.559,1455.236,-6100.884,-6498.079,1090.372,-4416.131,0
0.01657017,-8185.929,1490.827,-6102.135,-6497.439,1098.211,-4351.008,0
0.01656863,-8181.169,1476.322,-6033.175,-6485.094,1096.021,-4316.122,0
0.01656999,-8196.271,1474.178,-6004.25,-6487.933,1077.049,-4296.538,0
0.01657314,-8220.724,1486.98,-6038.111,-6515.576,1026.93,-4354.895,0
0.01657314,-8178.733,1435.073,-6079.358,-6479.082,1002.318,-4346.115,0
0.01657007,-8152.069,1429.485,-6043.66,-6458.89,992.202,-4303.747,0
0.01657618,-8191.151,1402.912,-6046.695,-6488.968,949.4886,-4334.061,0
0.01657618,-8168.834,1398.066,-6069.852,-6472.001,970.5944,-4357.501,0
0.0165694,-8141.597,1411.011,-6131.955,-6455.789,997.1945,-4422.483,0
0.01657122,-8118.343,1444.676,-6125.887,-6433.833,1009.602,-4412.18,0
0.01657122,-8147.268,1433.027,-6120.974,-6465.073,1029.417,-4393.145,0
0.01657312,-8201.242,1394.913,-6056.293,-6493.114,986.9243,-4397.538,0
0.01657082,-8161.724,1441.118,-6119.386,-6476.187,968.5472,-4414.593,0
0.01657195,-8166.563,1419.309,-6123.318,-6475.52,912.3131,-4412.359,0
0.01657195,-8233.687,1348.754,-6133.555,-6522.381,927.0511,-4409.423,0
0.03314137,-8216.183,1349.261,-6135.509,-6513.252,966.2175,-4441.994,0
0.01657488,-8165.863,1402.688,-6104.771,-6461.429,926.57,-4377.549,0
0.0165687,-8149.568,1393.507,-6069.795,-6466.833,941.2862,-4354.42,0
0.01656788,-8154.947,1401.552,-6073.237,-6457.771,979.9256,-4366.285,0
0.01657196,-8161.431,1417.825,-6022.557,-6462.841,993.9892,-4334.854,0
0.01657196,-8143.246,1439.583,-6020.886,-6453.474,978.9426,-4292.261,0
0.01657211,-8139.539,1413.569,-6028.471,-6455.209,1015.22,-4330.478,0
0.01657024,-8185.31,1480.011,-6053.479,-6490.271,1017.09,-4330.623,0
0.01657024,-8181.068,1492.27,-6072.522,-6486.967,1044.766,-4383.473,0
0.0165716,-8190.679,1514.252,-6101.833,-6494.261,1110.543,-4423.22,1
0.01628815,-8147.442,1541.973,-6104.341,-6456.752,1137.058,-4357.618,1
0.01657038,-8142.101,1556.176,-6056.27,-6448.353,1152.632,-4315.056,1
0.01657132,-8132.482,1534.298,-6020.517,-6445.57,1142.042,-4330.289,1
0.01656768,-8124.96,1539.05,-6067.816,-6435.538,1054.421,-4359.092,1
0.01657321,-8117.452,1468.447,-6083.216,-6438.833,1079.004,-4315.172,1
0.01657379,-8103.522,1518.22,-6014.199,-6428.354,1076.498,-4309.354,1
0.01657148,-8081.299,1506.165,-6037.663,-6402.718,1015.072,-4327.476,1
0.01657081,-8098.519,1492.39,-6076.015,-6420.568,1033.383,-4375.682,1
0.01657201,-8080.238,1496.45,-6137.19,-6406.783,1059.201,-4411.199,1
0.0165711,-8040.005,1521.695,-6076.551,-6376.292,1111.647,-4323.069,1
0.0165711,-8103.437,1531.705,-6040.151,-6420.63,1117.403,-4404.739,1
0.01656895,-8115.313,1569.099,-6163.558,-6425.341,1064.012,-4448.479,1
0.01657148,-8143.328,1546.874,-6173.354,-6455.622,1042.172,-4435.886,1
0.01657148,-8168.626,1504.615,-6145.61,-6470.405,1069.682,-4420.445,1
0.03314494,-8129.911,1504.61,-6130.227,-6445.11,1104.278,-4430.912,1
0.01656764,-8093.909,1544.293,-6133.609,-6413.182,1066.897,-4409.208,1
0.01657133,-8092.867,1543.276,-6153.412,-6421.383,1096.5,-4411.179,1
0.01656841,-8110.333,1519.266,-6175.799,-6425.956,1077.48,-4466.88,1
0.01656841,-8148.225,1513.531,-6184.88,-6459.355,1087.749,-4450.509,1
0.01657073,-8137.118,1508.06,-6175.389,-6450.762,1069.686,-4443.554,1
0.01657131,-8113.858,1523.05,-6168.744,-6432.947,1104.133,-4442.437,1
0.01691264,-8088.069,1539.357,-6159.963,-6404.435,1101.808,-4416.462,1
0.01657028,-8058.642,1572.907,-6152.189,-6399.848,1113.457,-4453.666,1
0.01656835,-8116.278,1540.629,-6158.385,-6444.049,1161.182,-4444.975,1
0.01656835,-8125.712,1573.62,-6187.067,-6433.489,1172.026,-4451.252,1
0.0165917,-8134.212,1581.621,-6145.166,-6448.811,1182.001,-4393.064,1
0.01657334,-8135.891,1545.743,-6119.516,-6450.013,1159.859,-4403.741,1
0.01657334,-8158.887,1574.064,-6152.159,-6471.922,1105.733,-4435.949,1
0.01657663,-8162.193,1522.586,-6151.277,-6469.849,1081.057,-4411.398,1
0.01657934,-8162.662,1511.562,-6115.864,-6465.625,1091.032,-4382.708,1
0.01657758,-8117.199,1486.071,-6108.448,-6439.659,1027.915,-4396.852,1
0.0165719,-8088.5,1466.847,-6117.18,-6400.07,1061.161,-4390.058,1
0.01656019,-8060.601,1530.201,-6144.205,-6401.118,1103.647,-4413.828,1
0.01657672,-8082.689,1522.816,-6187.858,-6404.909,1081.082,-4474.819,1
0.01657672,-8022.6,1533.272,-6164.5,-6368.048,1108.486,-4388.054,1
0.01657349,-8065.634,1526.505,-6061.527,-6401.236,1081.667,-4412.498,1
0.0164495,-8090.083,1503.785,-6205.617,-6415.604,1014.779,-4500.786,1
0.01657593,-8112.202,1499.334,-6255.131,-6428.094,1029.33,-4505.835,1
0.01657593,-8109.536,1461.919,-6209.808,-6426.019,1025.318,-4466.11,1
0.0165755,-8090.194,1454.676,-6137.092,-6415.659,1064.624,-4466.357,1
0.01609439,-8114.431,1521.485,-6131.725,-6434.2,1024.373,-4414.332,1
0.0165801,-8121.921,1479.67,-6210.544,-6439.861,1034.908,-4459.377,1
0.0165801,-8098.477,1485.664,-6180.606,-6417.455,1060.944,-4484.824,1
0.01657578,-8073.597,1483.496,-6204.371,-6398.493,1051.861,-4479.835,1
0.01657813,-8089.117,1498.771,-6205.914,-6414.892,1071.068,-4475.308,1
0.01658279,-8130.518,1528.972,-6225.561,-6437.67,1107.954,-4486.009,1
0.01658279,-8100.213,1549.294,-6178.162,-6423.296,1121.369,-4433.297,1
0.01657662,-8130.199,1562.661,-6163.331,-6441.757,1094.8,-4464.12,1
0.01657722,-8168.598,1511.129,-6216.848,-6470.967,1133.127,-4491.958,1
0.01657722,-8100.979,1558.074,-6216.934,-6423.545,1168.565,-4499.331,1
0.01657558,-8125.639,1572.72,-6206.889,-6442.406,1168.104,-4455.213,1
0.01657752,-8151.093,1576.496,-6128.764,-6452.912,1183.441,-4437.367,1
0.0166289,-8154.567,1581.28,-6198.373,-6464.294,1117.005,-4494.002,1
0.0166289,-8158.692,1567.942,-6199.519,-6462.861,1115.838,-4469.835,1
0.01657606,-8158.555,1538.16,-6240.782,-6467.048,1118.503,-4501.003,1
0.01657859,-8156.08,1540.185,-6182.454,-6456.163,1080.153,-4437.722,1
0.01657516,-8116.631,1493.168,-6171.754,-6439.255,1060.672,-4449.302,1
0.01657762,-8132.532,1482.899,-6172.942,-6451.435,1064.67,-4428.125,1
0.01657929,-8163.989,1483.951,-6149.087,-6466.56,1055.697,-4456.276,1
0.016572,-8146.638,1510.518,-6185.134,-6453.193,1077.276,-4491.353,1
0.01657232,-8158.515,1518.248,-6224.094,-6475.511,1064.41,-4468.115,1
0.01657692,-8122.31,1479.67,-6141.94,-6434.469,1081.562,-4444.631,1
0.01657692,-8068.8,1517.288,-6159.553,-6393.692,1073.826,-4467.351,1
0.01657677,-8071.094,1514.723,-6209.111,-6400.14,1026.481,-4519.891,1
0.01657743,-8067.398,1512.963,-6238.058,-6393.105,1039.957,-4459.816,1
0.01657822,-8074.429,1480.182,-6160.936,-6389.827,1081.78,-4487.534,1
0.01657472,-8055.499,1504.519,-6174.418,-6379.995,1075.218,-4500.055,1
0.01657788,-8067.045,1488.438,-6244.887,-6397.9,1015.605,-4496.748,1
0.01657261,-8103.059,1481.763,-6229.977,-6429.96,1051.131,-4521.742,1
0.01657261,-8175.217,1514.61,-6228.976,-6485.016,1082.12,-4515.252,1
0.01657455,-8149.481,1532.747,-6182.859,-6460.642,1115.301,-4453.867,1
0.01657869,-8099.634,1511.459,-6139.289,-6422.437,1104.434,-4414.063,1
0.01657631,-8088.16,1504.171,-6157.843,-6413.73,1091.045,-4445.67,1
0.01657631,-8090.451,1550.399,-6172.214,-6411.138,1095.573,-4474.497,1
0.01657696,-8109.601,1517.178,-6183.233,-6425.836,1106.648,-4464.652,1
0.01653325,-8105.345,1568.794,-6202.303,-6418.155,1170.355,-4497.784,1
0.01656948,-8058.501,1586.227,-6222.03,-6391.287,1178.09,-4490.312,1
0.01656948,-8063.601,1581.829,-6202.896,-6395.361,1204.036,-4449.561,1
0.01656723,-8106.752,1585.823,-6116.337,-6415.147,1194.555,-4419.248,1
0.01656736,-8066.503,1603.731,-6125.549,-6388.847,1111.552,-4427.944,1
0.01638426,-8049.833,1511.253,-6208.87,-6376.259,1080.729,-4474.861,1
0.0165671,-8135.662,1446.837,-6158.286,-6446.39,1050.555,-4427.293,1
0.0165671,-8113.846,1497.218,-6126.432,-6438.426,1061.113,-4428.588,1
0.01657198,-8151.963,1474.477,-6138.693,-6458.568,1042.274,-4419.849,1
0.01657198,-8150.55,1488.014,-6098.931,-6457.282,1072.247,-4391.314,1
0.01656722,-8164.885,1463.465,-6189.273,-6463.615,1041.728,-4485.763,1
0.01656722,-8082.001,1473.581,-6204.938,-6413.437,1046.362,-4477.078,1
0.01656685,-8125.67,1451.839,-6177.085,-6446.877,1014.712,-4448.193,1
0.01666355,-8116.856,1455.592,-6157.178,-6431.214,1022.007,-4456.533,1
0.01656396,-8140.301,1473.599,-6201.247,-6449.098,1071.7,-4466.372,1
0.01657059,-8110.685,1475.142,-6174.334,-6426.392,1036.369,-4477.025,1
0.01657059,-8127.667,1468.156,-6231.175,-6452.673,1038.633,-4500.971,1
0.01656783,-8129.988,1451.179,-6178.375,-6441.079,1065.118,-4452.135,1
0.01656655,-8088.938,1494.807,-6112.201,-6409.7,1085.205,-4441.803,1
0.01657038,-8083.869,1518.98,-6167.629,-6401.518,1029.368,-4528.331,1
0.01656832,-8112.088,1459.624,-6251.45,-6427.625,1020.91,-4447.596,1
0.01656866,-8156.451,1440.022,-6119.705,-6461.489,1055.68,-4452.145,1
0.01656946,-8130.136,1481.157,-6146.614,-6450.096,1036.224,-4498.319,1
0.01656611,-8100.291,1490.684,-6180.837,-6418.383,1028.314,-4464.32,1
0.01656611,-8151.417,1460.3,-6182.482,-6457.482,1049.475,-4449.496,1
0.01657015,-8198.94,1477.668,-6141.236,-6498.058,1054.478,-4447.106,1
0.03312865,-8200.88,1483.715,-6174.968,-6494.798,1070.449,-4463.267,1
0.03312865,-8139.382,1467.089,-6211.7,-6452.015,1066.019,-4486.03,1
0.04970445,-8128.762,1501.365,-6149.218,-6439.461,1079.998,-4432.934,1
0.01656704,-8136.913,1465.433,-6123.097,-6441.288,1040.559,-4422.538,1
0.01656642,-8149.401,1465.223,-6157.436,-6455.263,1059.583,-4469.988,1
0.01656567,-8106.876,1485.353,-6162.74,-6418.323,1090.204,-4462.119,1
0.01657127,-8088.7,1520.889,-6193.271,-6413.441,1125.27,-4500.655,1
0.01657127,-8079.598,1523.12,-6177.196,-6411.09,1137.816,-4464.691,1
0.01682777,-8106.783,1522.499,-6187.302,-6432.013,1155.379,-4469.337,1
0.01682777,-8141.688,1541.217,-6149.817,-6449.843,1127.04,-4443.443,1
0.01659135,-8148.619,1553.645,-6151.136,-6463.926,1064.039,-4470.298,1
0.01656749,-8143.777,1470.995,-6125.191,-6455.69,1072.892,-4408.971,1
0.01656749,-8158.447,1469.013,-6103.935,-6457.957,1032.98,-4394.617,1
0.01657063,-8166.727,1459.691,-6118.703,-6468.611,1019.121,-4417.232,1
0.01656765,-8135.976,1432.686,-6176.063,-6436.147,1032.783,-4444.552,1
0.01656737,-8111.144,1441.16,-6148.19,-6426.079,1020.357,-4443.448,1
0.01656839,-8110.183,1442.936,-6159.552,-6425.442,1019.145,-4461.558,1
0.01656755,-8116.437,1448.844,-6130.166,-6425.874,1035.465,-4436.587,1
0.01656983,-8098.004,1483.614,-6137.714,-6416.3,1053.253,-4439.38,1
0.01656707,-8106.309,1465.091,-6132.147,-6422.759,1044.916,-4422.438,1
0.01657001,-8140.135,1460.97,-6138.104,-6444.222,1048.738,-4443.415,1
0.01657001,-8174.237,1451.752,-6166.375,-6474.63,1039.803,-4456.985,1
0.01656669,-8182.92,1478.225,-6171.151,-6476.638,1050.668,-4466.099,1
0.01657036,-8156.56,1499.824,-6143.688,-6456.326,1058.002,-4427.317,1
0.01656519,-8164.198,1438.892,-6112.95,-6466.518,1003.386,-4433.55,1
0.01656519,-8144.201,1447.12,-6097.894,-6460.016,1036.439,-4404.438,1
0.01657221,-8119.247,1462.537,-6096.854,-6432.073,1047.173,-4404.113,1
0.01656416,-8155.549,1447.501,-6134.455,-6459.87,1029.058,-4459.298,1
0.01656416,-8175.659,1447.009,-6121.269,-6475.158,1026.271,-4407.088,1
0.01646402,-8216.027,1440.527,-6078.076,-6510.271,1085.655,-4401.361,1
0.0165688,-8165.068,1494.808,-6161.414,-6462.228,1051.432,-4513.914,1
0.01656432,-8168.125,1505.074,-6200.797,-6473.388,1024.844,-4489.161,1
0.01656432,-8212.053,1460.308,-6184.897,-6502.423,1047.413,-4447.689,1
0.01656745,-8206.362,1458.769,-6104.292,-6489.003,1066.192,-4462.499,1
0.01656747,-8188.173,1477.551,-6143.377,-6479.4,1019.848,-4461.917,1
0.01656747,-8177.42,1474.234,-6115.195,-6475.55,1051.421,-4409.624,1
0.01657152,-8171.112,1459.606,-6077.521,-6457.408,1035.796,-4400.118,1
0.01656464,-8192.696,1445.469,-6089.316,-6487.201,1018.399,-4417.658,1
0.01657061,-8207.657,1471.033,-6110.648,-6498.53,1055.466,-4418.017,1
0.01656865,-8194.028,1470.566,-6112.113,-6487.988,1054.512,-4408.135,1
0.0162644,-8173.696,1487.523,-6090.239,-6472.397,1049.141,-4374.355,1
0.01656951,-8171.744,1454.549,-6075.665,-6457.628,1042.471,-4432.393,1
0.01656549,-8163.812,1448.372,-6134.59,-6460.486,1029.206,-4449.756,1
0.0165624,-8154.981,1479.282,-6131.17,-6453.801,1088.047,-4439.298,1
0.01657339,-8113.393,1503.149,-6147.479,-6431.001,1114.166,-4460.558,1
0.01656821,-8159.306,1516.262,-6090.507,-6475.123,1120.902,-4395.339,1
0.01656838,-8167.604,1485.711,-6075.072,-6468.157,1104.539,-4392.573,1
0.01656644,-8176.664,1509.615,-6068.708,-6466.204,1058.139,-4384.289,1
0.01656916,-8227.212,1458.525,-6057.025,-6509.198,1027.675,-4379.16,1
0.01656916,-8188.997,1449.739,-6072.146,-6484.236,1062.644,-4380.382,1
0.01656368,-8221.886,1465.497,-6045.543,-6509.28,1029.032,-4356.898,1
0.01656692,-8256.38,1436.536,-6067.697,-6530.998,1025.852,-4380.696,1
0.01656692,-8222.858,1435.369,-6066.099,-6509.558,1030.651,-4371.281,1
0.0165657,-8221.811,1436.963,-6014.711,-6508.625,1030.61,-4339.383,1
0.01656924,-8195.495,1448.126,-6026.046,-6488.424,1033.148,-4336.696,1
