Time,Ax,Ay,Az,Gx,Gy,Gz
0.01658754,-16456,884,-260,-2608,-81,131
0.01658704,-16544,808,-260,-2640,-49,-42
0.01658692,-16436,788,-160,-2656,57,58
0.0165831,-16460,572,116,-2656,-95,-47
0.0165831,-16472,680,-12,-2640,-169,327
0.0165897,-16436,716,-124,-2592,-157,290
0.01693838,-16284,896,-268,-2608,-217,305
0.01693838,-16352,716,-132,-2640,-65,111
0.01658739,-16636,800,-232,-2640,-31,80
0.01658739,-16448,768,-104,-2624,-131,155
0.0166242,-16340,804,-24,-2624,-87,112
0.01659413,-16368,844,-96,-2624,-86,87
0.01659472,-16524,772,-140,-2624,-84,65
0.01659489,-16472,820,-100,-2608,-39,35
0.01659489,-16568,700,8,-2624,-121,150
0.01659514,-16536,664,-76,-2624,-143,122
0.01659503,-16428,840,-216,-2624,-198,261
0.01659322,-16340,812,-140,-2624,-66,177
0.01659326,-16456,840,-48,-2608,-20,13
0.01659439,-16580,764,132,-2608,-72,200
0.01659439,-16492,732,-204,-2608,-117,437
0.01659634,-16372,724,-68,-2624,-120,321
0.01659435,-16244,792,-304,-2608,-56,52
0.01659225,-16404,756,-320,-2640,-69,70
0.01659396,-16356,868,-88,-2624,-51,126
0.01659396,-16572,620,-156,-2624,-6,-30
0.01659415,-16352,764,36,-2624,-110,282
0.01659552,-16380,840,-128,-2624,-144,422
0.01659552,-16436,828,-424,-2640,-119,88
0.01659318,-16324,764,-272,-2592,0,-24
0.01659318,-16428,700,-220,-2656,-84,243
0.01659676,-16548,844,-192,-2592,-85,141
0.01659581,-16392,656,-256,-2608,4,-136
0.01659581,-16532,784,-184,-2608,-13,33
0.01659278,-16456,892,-68,-2656,-25,-71
0.01659278,-16412,860,-376,-2624,-100,49
0.01659452,-16408,760,-240,-2624,101,-86
0.01659404,-16592,476,36,-2624,-21,-183
0.01659404,-16596,508,176,-2608,-243,140
0.01659432,-16536,680,12,-2640,-214,268
0.01659432,-16468,824,-180,-2624,-78,109
0.01659211,-16484,788,-96,-2592,5,-219
0.01659459,-16420,620,40,-2640,-16,-64
0.01659404,-16448,764,-280,-2608,22,-61
0.01659443,-16416,764,16,-2608,121,-375
0.01659443,-16312,596,184,-2624,154,-297
0.01659335,-16468,440,336,-2624,-141,156
0.01658733,-16432,808,-152,-2608,-311,234
0.01658733,-16428,776,-240,-2608,13,-233
0.01659279,-16416,688,60,-2624,181,-355
0.01659279,-16692,692,132,-2608,239,-386
0.01659429,-16464,624,204,-2624,311,-425
0.01659429,-16500,456,288,-2592,278,-352
0.01659498,-16416,560,260,-2576,169,-578
0.01659559,-16300,416,256,-2608,26,-476
0.01659559,-16452,504,440,-2624,-60,-410
0.01659608,-16328,480,512,-2624,97,-703
0.01659443,-16400,312,540,-2656,84,-676
0.01659443,-16552,376,512,-2608,170,-375
0.01659282,-16532,372,468,-2608,129,-616
0.01659282,-16408,256,644,-2576,61,-436
0.01659637,-16432,276,468,-2624,127,-487
0.01659346,-16468,292,784,-2656,308,-514
0.01659501,-16444,304,916,-2608,172,-703
0.01659486,-16556,196,792,-2608,97,-476
0.01659486,-16428,152,696,-2640,237,-498
0.01659516,-16456,96,1004,-2608,85,-499
0.01659378,-16304,20,1084,-2608,27,-345
0.01659391,-16332,-12,900,-2608,66,-311
0.01659529,-16468,44,960,-2624,113,-421
0.01659371,-16480,188,1044,-2640,64,-340
0.01659195,-16656,120,1036,-2608,132,-630
0.01659195,-16504,160,1212,-2624,143,-310
0.01659528,-16444,316,744,-2640,94,-88
0.01659528,-16348,56,956,-2576,403,-341
0.01659391,-16268,96,1380,-2640,350,-209
0.01659553,-16440,296,1284,-2608,95,94
0.01659367,-16336,172,936,-2608,90,-89
0.01659696,-16308,92,1424,-2592,136,-568
0.01659712,-16312,-4,1376,-2624,-2,-230
0.01659712,-16524,172,1396,-2592,65,-59
0.01659511,-16396,168,1308,-2608,149,73
0.01659477,-16188,200,1164,-2640,195,-211
0.01659477,-16520,148,1332,-2624,203,-298
0.01659408,-16568,12,1500,-2624,171,-99
0.0165941,-16336,16,1524,-2608,204,-163
0.0165941,-16344,96,1516,-2640,159,-219
0.01659535,-16364,80,1460,-2592,199,99
0.01659464,-16312,228,1464,-2592,192,248
0.01659464,-16404,260,1536,-2608,130,280
0.01659301,-16172,360,1328,-2592,98,-41
0.01659563,-16468,288,1284,-2608,76,-244
0.01659563,-16276,180,1484,-2608,67,-297
0.01659648,-16416,236,1600,-2608,246,26
0.01659357,-16212,56,1592,-2608,157,62
0.01659357,-16256,88,1416,-2608,35,-64
0.01659438,-16224,328,1600,-2576,131,64
0.01648507,-16164,340,1624,-2608,168,115
0.01659415,-16428,304,1516,-2592,112,222
0.01659415,-16200,468,1400,-2592,161,-90
0.01659456,-16428,264,1604,-2592,236,-219
0.01659456,-16512,188,1448,-2608,108,-143
0.01659473,-16404,68,1560,-2592,135,-11
0.01659682,-16292,120,1656,-2624,76,-107
0.01659435,-16248,-44,1756,-2608,-123,1
0.01659435,-16396,80,1656,-2608,-237,-20
0.01659316,-16604,244,1788,-2576,-69,-67
0.01659484,-16456,312,1728,-2608,-21,42
0.01658411,-16224,244,1696,-2608,-56,212
0.0165913,-16324,144,1704,-2608,-13,72
0.01659051,-16368,184,1688,-2608,18,128
0.01659051,-16228,244,1668,-2608,-47,221
0.01659244,-16272,192,1664,-2608,-26,59
0.01659244,-16276,268,1876,-2592,-82,124
0.01658922,-16300,144,1640,-2608,-135,168
0.01659058,-16428,52,1692,-2560,-93,-89
0.01659058,-16336,212,1768,-2608,-76,213
0.01659263,-16168,112,1680,-2624,-131,333
0.01659118,-16300,12,1668,-2624,-69,109
0.01659118,-16364,76,1616,-2624,-67,138
0.01659301,-16364,312,1736,-2608,-78,165
0.01659301,-16208,348,1524,-2624,-58,188
0.01659451,-16348,104,1596,-2624,-68,179
0.01659451,-16360,204,1584,-2624,-63,180
0.01659385,-16068,264,1608,-2592,-65,98
0.01659385,-16280,168,1748,-2624,-64,-12
0.01659084,-16412,100,1896,-2624,-146,282
0.01659245,-16272,140,1460,-2576,-159,255
0.01659184,-16388,268,1588,-2576,10,-69
0.01659232,-16312,168,1820,-2624,-30,282
0.01659406,-16060,28,1444,-2624,-43,305
0.01659406,-16136,112,1680,-2592,-39,124
0.01659179,-16508,176,1708,-2576,-29,247
0.01659179,-16236,188,1748,-2608,28,218
0.01659439,-16292,164,1780,-2608,-117,190
0.01659245,-16424,284,1548,-2608,-109,122
0.01659245,-16196,332,1568,-2592,-97,172
0.01659341,-16424,128,1636,-2608,-89,62
0.01659068,-16100,184,1732,-2640,-113,326
0.016592,-16416,284,1576,-2592,-169,381
0.01659169,-16376,184,1932,-2592,-417,1137
0.01659169,-16444,176,1456,-2608,-226,857
0.01659218,-16384,164,1648,-2592,-161,786
0.01659244,-16236,352,1532,-2592,-239,779
0.01659381,-16168,288,1252,-2608,-167,447
0.01659321,-16364,312,1212,-2640,-54,108
0.01659226,-16392,308,1392,-2608,-115,185
0.01659324,-16160,116,1556,-2560,-140,223
0.01659334,-16432,184,1528,-2640,-194,222
0.01659422,-16464,140,1580,-2576,-347,614
0.01659141,-16284,204,1236,-2576,-339,681
0.01659141,-16524,156,1276,-2624,-168,474
0.01659333,-16232,364,1128,-2624,-105,319
0.01659317,-16268,208,1248,-2608,-155,575
0.01659317,-16204,328,992,-2608,-218,634
0.01659252,-16464,224,976,-2592,-168,532
0.01659185,-16512,324,1384,-2576,-302,830
0.01659185,-16200,248,1476,-2608,-590,2978
0.01659129,-16196,788,984,-2576,-238,2362
0.01659333,-16496,12,572,-2608,-249,1222
0.01659333,-16572,636,432,-2560,-290,756
0.01659143,-16412,512,632,-2576,-86,162
0.01659512,-16308,440,572,-2576,21,88
0.01659185,-16488,456,724,-2608,-43,168
0.01659179,-16580,360,772,-2608,-200,339
0.01659417,-16604,500,672,-2592,-244,547
0.01659122,-16216,600,548,-2640,-163,354
0.0165919,-16432,484,652,-2592,-88,285
0.01659387,-16260,328,784,-2592,-178,585
0.01659387,-16256,484,724,-2592,-217,436
0.01659239,-16628,736,452,-2624,-235,431
0.01659228,-16260,728,372,-2608,-143,137
0.01659228,-16348,600,704,-2592,-227,436
0.01659013,-16404,684,560,-2592,-266,393
0.01658944,-16472,616,632,-2608,-214,311
0.01658866,-16440,564,432,-2592,-212,346
0.01659245,-16608,536,488,-2592,-208,423
0.01659245,-16348,576,460,-2624,-149,409
0.01659512,-16328,536,580,-2576,-152,280
0.01659284,-16448,560,512,-2560,-250,294
0.01659284,-16588,592,600,-2608,-206,550
0.01659144,-16420,632,364,-2656,-217,533
0.01659509,-16512,888,320,-2576,-149,408
0.01642426,-16404,768,348,-2576,-193,330
0.01659275,-16532,764,304,-2592,-131,450
0.01659275,-16624,716,-28,-2592,-52,145
0.01658895,-16428,516,492,-2576,-131,171
0.01659339,-16624,556,420,-2592,-267,556
0.01659339,-16452,792,264,-2608,-211,372
0.01659291,-16604,808,204,-2608,-228,505
0.01659288,-16436,820,228,-2592,-99,989
0.01659222,-16552,652,468,-2576,-90,320
0.0165918,-16516,764,216,-2608,-187,531
0.01659092,-16264,768,352,-2592,-6,854
0.01659312,-16392,724,184,-2592,-183,411
0.01659312,-16692,748,-208,-2608,-119,584
0.01659298,-16680,976,-444,-2608,156,847
0.01659239,-16192,844,-16,-2608,252,535
0.01659119,-16140,548,240,-2608,-209,212
0.01659637,-16592,788,160,-2608,-170,374
0.01659112,-16596,720,60,-2608,-280,586
0.01642526,-16444,828,-120,-2592,-196,442
0.01659147,-16264,764,44,-2576,-116,230
0.01659201,-16492,832,-32,-2576,-225,568
0.01659201,-16400,812,88,-2608,-181,521
0.01659481,-16352,1104,-20,-2608,-222,750
0.01658963,-16496,872,-196,-2608,-225,599
0.01659298,-16540,832,-304,-2576,-190,528
0.01659337,-16488,808,-204,-2560,-172,389
0.01659217,-16508,852,-192,-2576,-209,558
0.01659217,-16420,992,-232,-2576,-186,442
0.01659146,-16408,928,-268,-2608,-59,337
0.01659264,-16284,972,-328,-2576,-84,236
0.01659412,-16420,952,-240,-2576,-117,236
0.01659291,-16616,728,-400,-2576,-190,344
0.01659291,-16352,1028,-212,-2608,-183,240
0.0165931,-16484,924,-132,-2592,-208,385
0.0165931,-16496,896,-248,-2608,-271,416
0.01659151,-16484,812,-332,-2576,-149,241
0.01659205,-16308,1088,-504,-2608,-120,326
0.01659205,-16544,856,-388,-2608,-61,201
0.01659294,-16572,940,-236,-2544,-195,485
0.01659294,-16332,888,-400,-2592,-185,186
0.01659136,-16496,964,-308,-2592,-103,271
0.01659265,-16640,1020,-444,-2608,-96,304
0.01659262,-16592,944,-436,-2576,-32,107
0.01659262,-16428,952,-560,-2576,-82,154
0.01659046,-16344,1004,-452,-2608,-42,93
0.01659046,-16440,1020,-240,-2592,-76,107
0.01659174,-16636,872,-472,-2576,-70,-22
0.01659266,-16276,800,-388,-2608,-51,-57
0.01659266,-16496,800,-260,-2592,-7,82
0.01659216,-16392,928,-300,-2592,-175,353
0.01659216,-16256,968,-332,-2592,-151,296
0.01659214,-16336,996,-396,-2592,-92,157
0.01659353,-16476,884,-556,-2624,1,69
0.01659311,-16524,852,-188,-2592,-75,191
0.01659311,-16524,812,-440,-2608,-173,259
0.0165918,-16292,984,-364,-2592,-90,109
0.01659242,-16396,928,-444,-2608,-153,150
0.01659242,-16484,944,-424,-2592,-145,162
0.01659226,-16380,900,-224,-2608,-140,96
0.01659226,-16360,1044,-412,-2560,-162,171
0.01659227,-16568,872,-168,-2608,-70,127
0.01659308,-16284,868,-364,-2608,-41,91
0.01659308,-16696,756,-456,-2576,-24,94
0.01659438,-16400,976,-220,-2592,-27,150
0.01659438,-16468,912,-280,-2592,-71,173
0.01659322,-16484,896,-444,-2560,-53,142
0.01659162,-16400,948,-344,-2592,-67,94
0.01659162,-16664,956,-596,-2560,19,-80
0.01659056,-16720,964,-372,-2592,138,-16
0.01658977,-16540,868,-272,-2608,85,-126
0.01658977,-16628,808,-76,-2576,79,-51
0.01659222,-16336,924,-364,-2592,38,140
0.01659248,-16392,968,-468,-2576,163,-249
0.01659248,-16372,896,-172,-2576,198,-340
0.0165929,-16608,804,-160,-2576,66,-81
0.01659165,-16312,944,-328,-2576,21,-167
0.0165916,-16448,812,-72,-2576,66,-279
0.01659308,-16692,904,-44,-2576,-23,-250
0.01659378,-16452,664,-160,-2608,-45,-205
0.01648244,-16440,844,-284,-2608,66,-362
0.01648244,-16280,884,-88,-2608,64,-414
0.01659176,-16536,696,-140,-2592,5,-387
0.01659212,-16424,776,-172,-2576,37,-651
0.01659203,-16536,668,372,-2576,133,-876
0.01659203,-16788,544,532,-2576,-60,-86
0.01659202,-16580,724,-8,-2592,-109,-234
0.01659202,-16212,996,56,-2576,151,-299
0.01659255,-16516,724,304,-2560,128,-607
0.01659255,-16532,452,452,-2544,-20,-501
0.0165923,-16528,584,264,-2576,-53,-240
0.01659181,-16512,660,504,-2592,-55,-308
0.01659181,-16636,516,184,-2576,0,-380
0.01659219,-16208,760,348,-2608,78,-819
0.01659219,-16352,532,444,-2560,119,-1068
0.01659308,-16276,548,776,-2544,137,-581
0.01659385,-16692,544,616,-2592,77,-344
0.01659118,-16524,540,912,-2544,109,-341
0.01659118,-16524,468,632,-2576,19,-301
0.01659222,-16404,432,820,-2576,116,-521
0.01659441,-16348,420,860,-2576,201,-423
0.01659441,-16592,412,664,-2576,186,-493
0.01659086,-16400,488,1100,-2592,198,-598
0.01659266,-16248,384,1008,-2592,124,-508
0.01659266,-16444,472,1100,-2592,94,-564
0.01659334,-16376,432,1024,-2576,77,-312
0.01659231,-16380,448,948,-2560,203,-126
0.01659231,-16196,528,1056,-2592,271,-288
0.01659224,-16460,408,1100,-2592,167,-185
0.01659212,-16512,428,1044,-2592,48,-87
0.01659218,-16164,400,964,-2560,115,-249
0.01659129,-16256,340,1256,-2576,172,-332
0.01659259,-16508,192,1508,-2576,99,-193
0.01659241,-16304,296,1272,-2576,31,-207
0.01659241,-16216,356,1368,-2608,-42,-80
0.01659224,-16460,364,1180,-2576,-39,59
0.01659117,-16216,472,1168,-2560,35,-21
0.01659316,-16472,252,1312,-2560,95,-87
0.01659316,-16352,420,1224,-2560,11,76
0.01659301,-16248,380,1272,-2576,95,-73
0.01659173,-16320,296,1300,-2592,133,-158
0.01659173,-16172,416,1412,-2576,106,-241
0.01659225,-16484,408,1452,-2576,108,-248
0.01659225,-16292,228,1444,-2576,89,-223
0.01659172,-16180,276,1364,-2592,132,-109
0.01659413,-16448,332,1472,-2544,71,-304
0.01659262,-16380,300,1528,-2576,55,-51
0.01659395,-16464,192,1228,-2576,19,-71
0.01659383,-16400,224,1636,-2576,75,-35
0.01659222,-16240,296,1668,-2576,-48,186
0.01566724,-16408,408,1500,-2576,-184,145
0.01751778,-16356,392,1248,-2576,-40,54
0.0165924,-16348,408,1456,-2608,3,-28
0.01658904,-16384,440,1560,-2576,-34,15
0.01658904,-16092,392,1616,-2576,-72,71
0.01659058,-16376,328,1500,-2576,-97,219
0.01659344,-16276,432,1496,-2608,55,-85
0.01659344,-16128,412,1700,-2560,48,58
0.01485012,-16432,288,1588,-2576,-3,198
0.01833481,-16464,144,1456,-2576,-62,23
0.01659257,-16232,356,1556,-2576,-3,-58
0.01659257,-16360,440,1516,-2608,51,96
0.01659199,-16268,468,1532,-2576,-21,277
0.0165924,-16296,276,1736,-2576,-159,127
0.01659267,-16132,408,1384,-2592,-203,16
0.01659181,-16416,440,1468,-2592,-159,41
0.01659225,-16504,260,1624,-2576,-93,77
0.01659225,-16184,244,1828,-2560,-161,153
0.01659337,-16408,256,1612,-2576,-130,130
0.01659304,-16372,268,1652,-2576,-111,105
0.01659056,-16100,308,1576,-2608,-56,206
0.01659222,-16288,228,1556,-2544,-100,101
0.01659234,-16260,480,1708,-2560,24,14
0.01659449,-16232,292,1696,-2544,-69,267
0.01659246,-16384,288,1660,-2560,-135,263
0.01659173,-16092,320,1620,-2544,-1,102
0.01659266,-16308,244,1772,-2576,-87,190
0.0165916,-16236,440,1672,-2576,-131,160
0.01659294,-16268,300,1508,-2592,-91,123
0.01659294,-16308,292,1716,-2608,-106,254
0.0165917,-16292,400,1416,-2544,-88,258
0.01659011,-16180,476,1480,-2560,86,133
0.01659011,-16172,320,1644,-2560,-39,171
0.01659152,-16440,260,1504,-2576,8,31
0.01659371,-16172,292,1552,-2592,41,-29
0.01659218,-16492,328,1776,-2592,-152,271
0.01659335,-16428,396,1472,-2544,-163,284
0.01659245,-16472,260,1636,-2544,-119,206
0.01659245,-16340,360,1468,-2544,-147,154
0.01659293,-16144,468,1560,-2576,-120,50
0.01659218,-16484,376,1572,-2576,-187,85
0.01659163,-16484,372,1560,-2576,-158,171
0.01659163,-16128,268,1620,-2608,-132,143
0.01659259,-16348,328,1580,-2592,-181,108
0.01675566,-16068,264,1728,-2560,-126,208
0.01659221,-16452,444,1484,-2576,-79,112
0.01659226,-16540,240,1840,-2576,-33,101
0.01659303,-16336,216,1632,-2560,-144,395
0.01659303,-16348,308,1352,-2576,-168,341
0.01659384,-16308,536,1280,-2560,-46,214
0.01659379,-16496,268,1728,-2560,-17,128
0.01659163,-16248,408,1664,-2576,-139,257
0.01659308,-16356,232,1500,-2592,-211,293
0.01659111,-16160,612,1552,-2544,-181,245
0.01659111,-16480,312,1596,-2560,-131,90
0.01659435,-16224,336,1276,-2560,-151,298
0.01659409,-16144,280,1564,-2528,-192,244
0.01659409,-16116,452,1588,-2544,-346,385
0.01659254,-16228,364,1484,-2576,-162,241
0.01659337,-16316,352,1552,-2544,-81,235
0.01659242,-16328,448,1660,-2592,-11,174
0.01659242,-16316,320,1508,-2560,-126,290
0.01659269,-16504,196,1524,-2576,-104,229
0.01659548,-16156,388,1476,-2544,-160,339
0.0165915,-16476,256,1492,-2560,-244,335
0.01643472,-16184,408,1400,-2560,-252,259
0.01659004,-16404,320,1344,-2560,-241,303
0.01659238,-16288,352,1496,-2576,-184,279
0.01659238,-16072,228,1628,-2528,-260,418
0.01659341,-16424,224,1456,-2544,-309,449
0.01659258,-16160,464,1288,-2576,-311,388
0.01659078,-16564,360,1140,-2560,-267,289
0.01659249,-16420,372,1376,-2544,-92,287
0.01659287,-16236,436,1332,-2576,-156,406
0.01659381,-16372,320,1616,-2576,-286,590
0.01659381,-16452,236,1396,-2544,-318,663
0.01659218,-16544,416,1256,-2576,-333,724
0.01659125,-16256,356,1136,-2576,-174,489
0.01659125,-16552,288,1224,-2560,-221,337
0.01659139,-16360,464,1040,-2560,-217,309
0.01659282,-16364,288,1256,-2576,-59,233
0.01659236,-16572,348,1056,-2544,-57,337
0.01659236,-16116,236,1440,-2544,-93,431
0.01659376,-16200,500,1536,-2560,-118,354
0.01659475,-16128,452,1256,-2560,-354,161
0.01659068,-16488,556,964,-2560,-439,234
0.01659237,-16412,420,1024,-2544,-350,197
0.0165918,-16476,340,1216,-2560,-317,378
0.0165918,-16504,292,968,-2560,-220,465
0.0165931,-16236,528,1160,-2560,-245,478
0.01659092,-16392,368,1176,-2560,-224,490
0.01659092,-16512,384,1088,-2576,-114,372
0.01659552,-16516,320,928,-2528,-244,501
0.01659067,-16596,516,912,-2544,-223,459
0.01659377,-16280,532,1008,-2544,-101,367
0.01659377,-16328,448,1036,-2544,-109,551
0.01659666,-16164,612,1044,-2576,-52,392
0.01659264,-16348,432,932,-2576,-71,254
0.01659264,-16712,496,812,-2560,-148,347
0.01659242,-16252,572,988,-2576,-58,344
0.01659339,-16244,356,816,-2560,-53,244
0.01659339,-16300,324,896,-2560,-196,248
0.01658873,-16304,512,1024,-2560,-235,445
0.01658873,-16660,296,576,-2576,-64,249
0.01659224,-16540,388,876,-2576,-54,174
0.0165915,-16396,444,1016,-2544,-142,435
0.0165915,-16540,400,756,-2560,-53,293
0.01659358,-16404,592,776,-2592,-144,311
0.01659358,-16348,712,1004,-2544,-98,308
0.01659281,-16496,712,972,-2560,-60,316
0.01659311,-16372,548,936,-2576,-134,379
0.01658851,-16540,492,936,-2576,-201,541
0.01659303,-16412,612,852,-2576,-184,471
0.01659315,-16412,512,480,-2560,-120,332
0.01659315,-16488,440,828,-2544,-86,315
0.01658936,-16516,584,984,-2576,-108,566
0.01659303,-16544,620,588,-2512,-78,457
0.01659418,-16620,536,652,-2576,10,255
0.01659264,-16372,612,764,-2576,-38,401
0.0165914,-16416,548,844,-2544,-149,670
0.0165914,-16276,744,564,-2560,-197,633
0.01659214,-16468,596,836,-2544,-217,672
0.01659162,-16632,540,528,-2544,-253,655
0.01659162,-16192,648,500,-2560,-281,698
0.01659414,-16400,708,568,-2560,-268,595
0.01659125,-16692,676,588,-2528,-314,712
0.01659168,-16552,736,484,-2576,-435,915
0.01659226,-16292,872,196,-2576,-348,603
0.01659294,-16392,788,592,-2560,-292,610
0.01659294,-16628,896,480,-2544,-392,1161
0.01659163,-16376,860,204,-2560,-377,994
0.01659488,-16284,948,4,-2528,-144,558
0.01659488,-16200,940,140,-2560,-71,297
0.01659173,-16224,908,152,-2560,-112,444
0.01659369,-16444,864,116,-2576,-239,520
0.01659092,-16344,972,36,-2560,-114,285
0.01659179,-16356,980,32,-2576,-142,260
0.01659233,-16396,864,384,-2528,-311,720
0.01659196,-16272,900,184,-2544,-416,835
0.0165931,-16356,1068,-84,-2560,-321,435
0.0165891,-16476,1012,84,-2544,-326,368
0.0167642,-16648,1008,128,-2528,-408,861
0.0165912,-16572,1060,-140,-2560,-337,853
0.0165915,-16544,1088,-168,-2560,-329,714
0.01658825,-16520,844,-136,-2512,-369,727
0.01659304,-16524,876,-68,-2560,-501,1051
0.01659304,-16528,1164,-616,-2544,-426,1461
0.01659233,-16332,1108,-516,-2560,-342,821
0.01659192,-16252,996,-452,-2528,-276,858
0.01659192,-16360,1140,-184,-2544,-411,1370
0.01659173,-16356,1160,-756,-2576,-470,1027
0.01659255,-16492,1296,-492,-2544,-406,968
0.01659084,-16424,1292,-632,-2544,-358,866
0.01659084,-16496,1232,-652,-2560,-217,732
0.01659311,-16500,1252,-812,-2560,-275,683
0.01659085,-16268,1428,-768,-2560,-226,553
0.01659393,-16284,1264,-700,-2560,-186,442
0.01659259,-16636,1172,-744,-2544,-247,846
0.01659145,-16440,1424,-1064,-2560,-343,798
0.01659145,-16212,1420,-1036,-2512,-107,190
0.01659132,-16476,1360,-860,-2560,-51,-37
0.0165913,-16528,1356,-860,-2560,-135,235
0.0165919,-16512,1376,-1000,-2560,-69,83
0.01659399,-16172,1384,-912,-2576,-115,90
0.01659399,-16604,1228,-912,-2544,-22,21
0.01659024,-16284,1408,-796,-2528,-84,208
0.01659099,-16468,1304,-1004,-2528,-95,126
0.01653111,-16576,1292,-780,-2560,-31,-80
0.01653111,-16240,1324,-776,-2528,-7,53
0.01659301,-16284,1376,-832,-2560,0,-98
0.01659404,-16468,1300,-592,-2512,-78,273
0.01659404,-16408,1364,-784,-2544,-89,235
0.01659279,-16400,1280,-872,-2544,-50,-22
0.01659344,-16664,1252,-680,-2560,-61,128
0.01659123,-16424,1308,-812,-2576,-87,188
0.01659227,-16656,1324,-808,-2528,-90,120
0.01659208,-16608,1244,-892,-2528,-104,-14
0.01659208,-16656,1372,-880,-2560,-26,-86
0.01459416,-16668,1216,-860,-2560,-74,90
0.01459416,-16432,1304,-636,-2544,-164,322
0.01659168,-16312,1384,-924,-2544,-72,245
0.01659168,-16492,1280,-680,-2528,22,38
0.01659243,-16320,1360,-724,-2544,-54,2
0.01659021,-16560,1348,-668,-2544,-49,203
0.01659246,-16296,1332,-840,-2576,-166,125
0.01659728,-16444,1400,-704,-2512,-156,31
0.01659288,-16504,1280,-808,-2512,-37,15
0.01659288,-16416,1328,-676,-2544,-56,14
0.01659467,-16280,1316,-800,-2576,-52,68
0.01659221,-16492,1200,-624,-2544,-124,56
0.016594,-16448,1324,-748,-2544,-164,271
0.01659262,-16544,1308,-756,-2592,-72,79
0.01659262,-16440,1208,-728,-2560,-16,2
0.01658947,-16596,1256,-596,-2560,-57,33
0.01658947,-16348,1236,-688,-2544,-97,183
0.01659331,-16528,1320,-768,-2560,-70,174
0.01659092,-16248,1404,-696,-2544,-42,88
0.01659231,-16520,1144,-776,-2544,-28,-142
0.01659272,-16404,1248,-700,-2560,-46,270
0.01659204,-16284,1316,-980,-2560,-36,237
0.01659254,-16388,1272,-556,-2544,17,20
0.01612237,-16532,1292,-432,-2544,-97,231
0.01612237,-16412,1408,-816,-2512,-138,142
0.01658911,-16580,1256,-780,-2544,-83,15
0.01653223,-16576,1188,-656,-2544,65,37
0.01653223,-16416,1248,-680,-2544,-18,47
0.01658503,-16480,1392,-708,-2528,-47,101
0.01658225,-16472,1328,-744,-2544,50,58
0.01658731,-16376,1316,-668,-2544,-20,58
0.01658464,-16292,1228,-804,-2560,41,-38
0.01658563,-16532,1292,-776,-2560,109,64
0.01658563,-16324,1156,-644,-2544,139,-110
0.01658446,-16284,1320,-540,-2528,93,-113
0.01658284,-16476,1200,-492,-2528,74,-92
0.01658695,-16412,1264,-672,-2512,153,-119
0.01658297,-16464,1164,-684,-2528,157,-302
0.01658297,-16256,1204,-464,-2560,193,-316
0.01658729,-16648,1276,-588,-2544,53,-389
0.01658577,-16420,1232,-524,-2544,26,-692
0.01658577,-16704,1048,-292,-2528,231,-719
0.01658365,-16432,1028,-272,-2544,74,-570
0.0165829,-16420,1104,-480,-2512,37,-173
0.0165829,-16384,1028,-296,-2560,254,-629
0.01658426,-16396,936,-92,-2560,166,-533
0.01658445,-16656,1156,-168,-2576,228,-466
0.01658445,-16624,1016,-236,-2576,226,-503
0.01696843,-16340,872,-388,-2528,237,-791
0.01658275,-16088,968,-4,-2560,257,-1232
0.01658533,-16532,1188,-196,-2560,113,-892
0.0165972,-16736,728,240,-2544,78,-1070
0.01659836,-16784,620,732,-2576,-84,-603
0.01659784,-16444,928,388,-2544,-262,149
0.01659784,-16384,760,136,-2512,-210,-265
0.01659951,-16444,964,204,-2560,-84,-552
0.01660025,-16624,868,408,-2576,50,-624
0.01659659,-16508,708,444,-2512,155,-842
0.01659765,-16412,788,632,-2544,229,-678
0.01659831,-16268,704,680,-2544,103,-461
0.01659831,-16456,728,552,-2512,152,-359
0.01659795,-16296,612,796,-2496,217,-357
0.01659855,-16380,656,592,-2528,99,-285
0.01659855,-16504,604,540,-2544,-23,-354
0.01659642,-16392,648,568,-2544,-17,-598
0.01659713,-16128,776,716,-2544,129,-650
0.0165976,-16280,828,780,-2576,223,-957
0.0165976,-16372,504,1196,-2544,25,-575
0.01642168,-16364,556,1008,-2528,-3,-248
0.01656326,-16236,664,968,-2560,51,-166
0.01659637,-16364,732,976,-2544,116,-76
0.01659637,-16580,532,900,-2560,142,-151
0.01659678,-16264,732,1068,-2528,216,-232
0.01659678,-16332,604,1120,-2512,181,-341
0.01659645,-16432,472,1140,-2528,189,-264
0.01659855,-16224,632,1108,-2544,80,-180
0.01659846,-16320,716,792,-2528,307,-606
0.01659941,-16316,476,1248,-2512,313,-346
0.01659941,-16316,548,1288,-2528,177,-265
0.01659784,-16432,432,1384,-2512,80,-334
0.01659784,-16332,648,1308,-2544,106,-202
0.01659729,-16516,592,1476,-2544,18,-47
0.01659729,-16520,584,1184,-2528,28,-346
0.01659723,-16144,672,1412,-2528,63,-308
0.01659723,-16212,676,1336,-2512,178,-292
0.01659631,-16372,552,1416,-2528,184,-290
0.01659787,-16184,588,1320,-2544,163,-342
0.01659667,-16276,500,1568,-2576,45,-338
0.01659758,-16248,432,1536,-2544,50,-276
0.01659758,-16408,360,1592,-2528,114,-177
0.01659786,-16088,476,1592,-2560,-58,-171
0.01659786,-16580,488,1664,-2544,-75,72
0.01659761,-16124,480,1664,-2528,-78,57
0.01659782,-16392,452,1560,-2512,-161,186
