TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2020-05-25 14:00:24.437,0.33813697,0.0,0.57517767,0.23501669,0.20931649,0.0,0.13837491,0.32064897,0.16909863,0.0,0.54781556,0.48802137,0.77614534,0.0,0.08465758,0.5266536,0.4620355,0.0,-0.04370574,0.08834695,766.3736,1057.6923,786.1172,771.6117,618.9011,0.162841796875,0.1602783203125,0.9757080078125,3.641204833984375,0.58319091796875,-4.299163818359375,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:25.444,0.33813697,0.0,0.83221084,0.23501669,0.20931649,0.0,0.16307148,0.32064897,0.16909863,0.0,0.36842224,0.48802137,0.77614534,0.0,0.20756333,0.5266536,0.4620355,0.0,-0.12540954,0.08834695,796.1905,1145.5311,793.7729,793.36993,746.63007,0.13726806640625,0.14501953125,0.98468017578125,3.99261474609375,-2.415008544921875,-2.73651123046875,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:26.477,-0.016995376,0.0,0.6695535,-0.06925392,0.24830738,0.0,0.064780116,0.48211277,1.0526967,0.0,0.25971538,1.0917367,0.80478853,0.0,0.0017571255,0.7273725,0.6539759,0.0,-0.25131324,0.2986212,804.65204,1259.9634,757.50916,809.4872,740.18317,0.1396484375,0.14996337890625,0.98309326171875,6.901092529296875,-3.48419189453125,-1.801910400390625,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:27.492,-0.09406002,0.0,0.8629054,0.041057374,0.3460137,0.0,0.16907212,0.33939406,1.1633848,0.0,0.2137107,1.1115038,0.65661144,0.0,0.076357685,0.5329885,0.5328501,0.0,-0.069679886,0.44445398,796.99634,661.2088,807.47253,795.78754,935.6044,0.18121337890625,0.16693115234375,0.9691162109375,4.844970703125,-4.568328857421875,-1.592559814453125,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:28.503,0.29706812,0.0,0.7718931,0.4391274,0.33231834,0.0,0.46567166,0.37209707,1.1160054,0.0,0.8090849,0.8347754,0.6896642,0.0,0.27809432,0.423339,0.3911411,0.0,-0.05863338,0.34767988,802.23444,973.47986,785.7143,799.011,838.49817,0.2393798828125,0.1693115234375,0.9652099609375,4.3963623046875,-4.732818603515625,-1.742095947265625,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:29.509,0.49245742,0.0,0.44683576,0.4593873,0.7121462,0.0,0.5392165,0.59622717,1.1162188,0.0,0.8141348,0.9456776,0.82047814,0.0,0.44761097,0.50234586,0.3254248,0.0,-0.23287475,0.1757425,782.0879,1301.0623,816.7399,796.1905,770.40295,0.26611328125,0.16107177734375,0.95831298828125,4.717864990234375,-2.848663330078125,-2.669219970703125,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:30.522,0.58819115,0.0,0.85838324,0.25720668,0.9212382,0.0,0.4640128,0.95779747,1.2344716,0.0,0.5386003,1.1770024,0.8871508,0.0,0.45002353,0.7459503,0.4571903,0.0,-0.34645963,0.1431682,816.7399,688.60803,806.6667,807.0696,867.9121,0.260986328125,0.1578369140625,0.9600830078125,4.987030029296875,-2.22808837890625,-2.70660400390625,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:31.539,0.52124107,0.0,0.7096468,0.9737671,0.7625039,0.0,0.42166498,0.8274669,1.0995536,0.0,0.56979287,1.2699172,0.8474903,0.0,0.38842422,0.71515656,0.45175955,0.0,-0.23985645,0.07576626,783.69965,983.5531,805.8608,796.1905,745.42126,0.24505615234375,0.16107177734375,0.96099853515625,5.061798095703125,-0.8673095703125,-4.306640625,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:32.559,0.26043248,0.0,0.5292211,0.9648236,0.80911297,0.0,0.0996005,0.72786295,0.49604258,0.0,0.30621648,1.0772585,0.5645497,0.0,0.27029273,0.58758247,0.33384702,0.0,-0.16909191,0.122152105,798.20514,918.2784,787.326,807.8755,858.6447,0.185302734375,0.16455078125,0.9703369140625,4.538421630859375,-0.904693603515625,-3.2000732421875,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:33.570,1.1642326,0.0,0.5690061,1.1385112,0.98051596,0.0,0.24022867,0.99243313,1.5348349,0.0,0.49295053,1.2978175,0.76883906,0.0,0.21381569,0.61670125,0.5033267,0.0,0.04690359,0.30672595,802.23444,802.6374,797.3993,805.05493,774.43225,0.172119140625,0.17633056640625,0.970703125,5.316009521484375,-1.12152099609375,-2.9010009765625,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:34.578,1.3797075,0.0,0.9331433,1.3142684,1.1152471,0.0,0.80923957,1.1252757,1.5673221,0.0,0.6159717,1.3614135,0.9304566,0.0,0.29926488,0.6944056,0.56659615,0.0,0.03453126,0.3714461,800.6227,656.77655,806.26373,792.96704,746.2271,0.15289306640625,0.168212890625,0.97576904296875,5.674896240234375,-1.517791748046875,-3.087921142578125,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:35.595,0.952025,0.0,1.1619982,0.9002971,0.8912974,0.0,0.7210082,0.7967793,0.8968903,0.0,0.7271337,0.9393965,0.6446544,0.0,0.1843155,0.44711128,0.50853616,0.0,0.052241076,0.36187446,790.9524,578.60803,809.4872,792.1612,731.31866,0.15667724609375,0.166015625,0.9796142578125,4.88983154296875,-2.669219970703125,-2.370147705078125,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:00:36.607,1.1537664,0.0,1.3563702,1.1794246,0.90165347,0.0,0.59539664,0.8355559,0.8147665,0.0,0.71712786,0.75704354,0.49734557,0.0,0.2863042,0.47276667,0.58926636,0.0,0.14807223,0.451215,803.0403,882.8205,805.05493,809.4872,643.0769,0.17193603515625,0.17388916015625,0.973876953125,5.719757080078125,-3.357086181640625,-1.368255615234375,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:00:37.619,0.44280443,0.0,0.014357336,0.41101283,0.38356537,0.0,-0.03216986,0.53816634,0.9398347,0.0,0.16512454,1.2058197,0.4887115,0.0,0.019310618,0.31865093,0.26003045,0.0,0.019032625,0.22847189,772.01465,764.7619,769.19415,770.40295,510.91574,0.211669921875,0.17236328125,0.9654541015625,5.001983642578125,-4.972076416015625,-1.801910400390625,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:00:38.629,0.1716334,0.0,0.45703244,0.1914653,0.30242386,0.0,0.13242733,0.48551577,0.9952655,0.0,0.32230574,1.2015303,0.4621692,0.0,0.1302427,0.33433804,0.25494924,0.0,0.1199131,0.21114033,781.685,721.6484,783.69965,786.9231,655.9707,0.263671875,0.16314697265625,0.95477294921875,5.256195068359375,-4.762725830078125,-2.51220703125,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:00:39.662,0.5182875,0.0,0.61463755,0.55816305,0.5383268,0.0,0.35840988,0.5759861,1.0817423,0.0,0.31069395,1.059271,0.62681556,0.0,0.099262826,0.37274668,0.40549877,0.0,-0.089904524,0.28882656,769.59705,722.8571,781.685,770.40295,748.24176,0.2767333984375,0.164306640625,0.95361328125,5.794525146484375,-1.876678466796875,-2.5421142578125,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:00:40.679,0.71646404,0.0,0.37106898,0.6799401,0.48777166,0.0,-0.030072326,0.44818678,1.0088857,0.0,0.42647603,1.2420447,0.6295202,0.0,0.21089613,0.48508552,0.31671876,0.0,0.03455336,0.2985457,797.8022,794.17584,785.31134,800.2198,666.8498,0.263671875,0.16571044921875,0.955078125,4.8748779296875,-3.581390380859375,-2.609405517578125,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:00:41.693,0.56749904,0.0,0.6523858,0.49954852,0.46916762,0.0,0.046231754,0.5361766,0.889305,0.0,0.34372157,1.2227966,0.5628802,0.0,0.52499837,0.65505356,0.22041176,0.0,-0.014717188,0.3325098,805.05493,1025.0549,783.69965,788.93774,685.78754,0.23956298828125,0.168212890625,0.9534912109375,5.4132080078125,0.725250244140625,-3.5888671875,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:00:42.705,-0.07250609,0.0,0.3069002,-0.06373337,0.3230834,0.0,-0.029746482,0.3389084,0.65916103,0.0,0.21020567,0.53334785,0.55532354,0.0,0.55177623,0.338729,0.61281955,0.0,-0.07317103,0.20885524,777.25275,716.0073,790.54944,780.87915,761.13556,0.2047119140625,0.18121337890625,0.9725341796875,4.732818603515625,-1.383209228515625,-2.6617431640625,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:00:43.715,0.14347124,0.0,0.25535563,0.31223306,0.5605658,0.0,0.17844018,0.23818119,0.717582,0.0,0.2449541,0.5677701,0.5601543,0.0,0.24449861,0.31039497,0.47194567,0.0,0.0071706944,0.26904732,789.7436,810.293,794.9817,796.99634,847.76556,0.17340087890625,0.17132568359375,0.97515869140625,5.36834716796875,-0.0299072265625,-2.325286865234375,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:00:44.143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-05-25 14:00:44.720,0.36438733,0.0,0.32543057,0.5891339,0.5243804,0.0,0.20049739,0.33097,0.61386216,0.0,0.19860375,0.48836547,0.5990721,0.0,0.09603032,0.4439266,0.51984286,0.0,-8.3987536E-5,0.28559607,803.8461,960.58606,804.65204,785.31134,711.1722,0.13958740234375,0.1676025390625,0.9764404296875,5.330963134765625,-0.94207763671875,-2.205657958984375,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:00:45.748,0.8306523,0.0,0.5969687,0.7527803,0.830363,0.0,-0.11623144,0.6990499,0.623348,0.0,-0.0124251675,0.4889903,0.83981574,0.0,0.19409233,0.44063365,0.4968992,0.0,-0.0795604,0.21682951,798.60803,1162.0513,782.49084,801.8315,836.4835,0.13616943359375,0.17626953125,0.975341796875,4.448699951171875,-1.966400146484375,-2.88604736328125,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:46.752,0.58158576,0.0,0.25814503,0.5980421,0.52028364,0.0,-0.042241685,0.44334352,0.61939955,0.0,0.04731691,0.5543977,0.754705,0.0,0.2090621,0.5870799,0.5306812,0.0,0.0501404,0.31544128,822.7839,1133.8462,800.6227,814.7253,808.68134,0.1488037109375,0.16455078125,0.977783203125,4.478607177734375,-3.162689208984375,-2.908477783203125,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:47.770,0.21779011,0.0,0.13957076,0.19797654,0.19601543,0.0,-0.34187162,0.37288502,0.70636475,0.0,0.060276862,0.57026833,0.6546609,0.0,0.269807,0.67413425,0.5580176,0.0,0.06415552,0.39061898,800.6227,844.5421,802.23444,804.65204,1008.93774,0.17218017578125,0.16351318359375,0.9769287109375,4.964599609375,-5.09918212890625,-2.459869384765625,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:48.779,0.44139814,0.0,0.25828752,0.27756613,0.43840647,0.0,-0.16245219,0.37222746,0.65486807,0.0,0.28182632,0.5353526,0.6705822,0.0,0.20381343,0.5093536,0.27792674,0.0,0.2155162,0.31043962,809.4872,1031.5018,812.71063,803.8461,867.50916,0.20562744140625,0.15386962890625,0.969482421875,4.90478515625,-4.7552490234375,-1.74957275390625,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:49.786,0.44498333,0.0,0.80876565,0.43463045,0.42347905,0.0,0.05339102,0.29209527,0.6780812,0.0,0.3250012,0.5425858,0.5842717,0.0,0.2915534,0.5134302,0.4942531,0.0,0.105344735,0.21053098,806.26373,935.2015,782.8938,816.7399,847.76556,0.2506103515625,0.1583251953125,0.95947265625,4.194488525390625,-3.99261474609375,-2.392578125,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:50.790,0.4800202,0.0,1.0020097,0.5665003,0.5005148,0.0,0.10407381,0.41299102,0.59476465,0.0,0.18632478,0.48079368,0.54986584,0.0,0.3599194,0.51017374,0.49336866,0.0,0.1870459,0.14526019,785.7143,739.7802,795.38464,791.75824,643.47986,0.2900390625,0.1524658203125,0.94891357421875,5.091705322265625,-2.51220703125,-2.75146484375,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:51.813,0.40261242,0.0,1.0020097,0.5932115,0.51926357,0.0,0.10407381,0.26558566,0.20259424,0.0,0.18632478,0.40912765,0.61988664,0.0,0.3599194,0.48232454,0.3668623,0.0,0.1870459,0.048627403,777.6557,869.5238,778.86444,793.7729,566.1172,0.2789306640625,0.14996337890625,0.94744873046875,4.254302978515625,-1.846771240234375,-3.93280029296875,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:52.829,0.40261242,0.0,0.87274903,0.5932115,0.51926357,0.0,0.7398344,0.26558566,0.20259424,0.0,0.13883063,0.40912765,0.61988664,0.0,0.2431869,0.48232454,0.3668623,0.0,-0.044379428,0.048627403,803.44324,968.6447,794.17584,788.93774,596.7399,0.27606201171875,0.1529541015625,0.95501708984375,5.2935791015625,-2.370147705078125,-2.97576904296875,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:53.840,0.33329874,0.0,0.33545756,0.17026989,0.013860516,0.0,0.4061354,-0.061352447,0.51072085,0.0,0.2008204,0.47786278,0.4828804,0.0,0.22739275,0.5240404,0.37535292,0.0,0.20825301,0.45635232,774.83514,190.18315,807.0696,790.9524,806.26373,0.26947021484375,0.15423583984375,0.95867919921875,3.46923828125,0.49346923828125,-5.86181640625,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:54.853,0.55113924,0.0,0.19571468,0.46673593,0.2450049,0.0,0.13629465,0.2848426,0.87860805,0.0,0.3838305,0.4531936,0.53910047,0.0,0.2400428,0.35557225,0.51846576,0.0,0.09597616,0.19784571,775.64105,760.7326,796.99634,781.685,697.8755,0.19580078125,0.146484375,0.9708251953125,5.60760498046875,-1.368255615234375,-3.222503662109375,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:55.858,0.684848,0.0,0.50452083,0.35970688,0.42905846,0.0,0.16287178,0.39313024,0.87525946,0.0,0.41837844,0.52763784,0.6484785,0.0,0.25640658,0.3659538,0.55700946,0.0,-0.019606523,0.23682909,788.5348,903.7729,784.5055,796.1905,693.0403,0.17449951171875,0.12860107421875,0.97540283203125,5.54779052734375,0.3289794921875,-2.205657958984375,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:56.870,0.24259958,0.0,0.34059128,0.18490288,0.055154793,0.0,0.02102516,0.20713775,0.56914437,0.0,0.3692341,0.59823495,0.6605313,0.0,0.3018057,0.4558105,0.34636894,0.0,0.019656984,0.122911274,807.8755,1211.2087,806.6667,799.81683,733.73627,0.161376953125,0.1361083984375,0.9783935546875,5.046844482421875,-2.205657958984375,-2.773895263671875,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:57.880,-0.055481117,0.0,0.5881267,-0.23147303,0.27299345,0.0,0.29549676,0.22278182,0.6038109,0.0,0.71618813,0.75518733,0.5383823,0.0,0.23787864,0.47519433,0.35435042,0.0,0.2744631,0.17489912,799.81683,1267.619,796.5934,807.8755,811.0989,0.16473388671875,0.13812255859375,0.98529052734375,5.60760498046875,-2.3626708984375,-2.01873779296875,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:58.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-05-25 14:00:58.888,0.31269258,0.0,0.37639767,0.3220113,0.43653983,0.0,0.17607705,0.32900432,0.6172384,0.0,0.30353048,0.5169616,0.62228256,0.0,0.31493482,0.44821903,0.32784647,0.0,0.38109034,0.3084734,808.2784,564.10254,798.20514,802.6374,925.12823,0.17266845703125,0.14178466796875,0.97998046875,5.301055908203125,-3.715972900390625,-1.80938720703125,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:00:59.895,0.51076514,0.0,0.5099129,0.5471205,0.52388483,0.0,0.12625575,0.40323442,0.3723546,0.0,0.48572722,0.39074177,0.52187103,0.0,0.33302912,0.33375177,0.4880595,0.0,0.3207813,0.38580176,807.8755,1080.6593,834.87177,820.3663,815.9341,0.20965576171875,0.15679931640625,0.97576904296875,7.005767822265625,-4.643096923828125,-1.256103515625,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:01:00.923,0.4864121,0.0,0.7615396,0.5153107,0.36450565,0.0,-0.3180863,0.35209456,0.7318664,0.0,0.47148776,0.88109595,0.580165,0.0,0.25405627,0.38937435,0.40091845,0.0,0.2821272,0.18284173,836.8865,562.8938,821.978,812.71063,1103.6263,0.22930908203125,0.17724609375,0.96710205078125,2.235565185546875,-2.2430419921875,-5.0244140625,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:01:01.928,0.56410164,0.0,0.8859242,0.871322,0.43811342,0.0,-0.31652838,0.455124,0.8044549,0.0,0.29319683,0.5017738,0.68845046,0.0,0.35271892,0.42992282,0.5684415,0.0,0.13543887,0.25099778,805.8608,1159.6337,806.6667,811.9048,850.18317,0.2738037109375,0.16259765625,0.95013427734375,4.77020263671875,-2.908477783203125,-2.0635986328125,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:01:02.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-05-25 14:01:02.939,0.6247902,0.0,1.2031332,0.8074631,0.43730488,0.0,0.5085959,0.21854301,0.7808245,0.0,0.661125,0.22394666,0.82434595,0.0,0.45543915,0.54021287,0.61160666,0.0,0.03450489,0.2600541,824.7985,1309.9268,785.31134,824.7985,828.4249,0.2735595703125,0.15936279296875,0.94964599609375,4.942169189453125,-2.16827392578125,-2.908477783203125,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:01:03.956,0.22758071,0.0,1.1439872,0.4943524,0.61110824,0.0,0.8134673,0.72188866,1.2895353,0.0,0.79240525,1.2489189,0.674276,0.0,0.5787709,0.755202,0.47539222,0.0,-0.06472324,0.38668743,807.0696,1280.5128,808.68134,798.60803,804.2491,0.24444580078125,0.16302490234375,0.9556884765625,6.123504638671875,1.9439697265625,-2.55706787109375,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:01:04.979,-0.0032510455,0.0,0.9550167,0.28359517,0.51503617,0.0,0.6682648,0.68944997,1.2727107,0.0,0.73385406,1.1482477,0.5242731,0.0,0.42831615,0.60975635,0.40131855,0.0,-0.12651546,0.2847276,815.9341,325.56778,786.52014,811.0989,1075.8242,0.248291015625,0.17138671875,0.961669921875,5.181427001953125,-1.1663818359375,-3.18511962890625,1,1.0,4.0,1.0,1.0,55.00
2020-05-25 14:01:05.996,-0.19464955,0.0,0.67685115,-0.06568442,0.52347404,0.0,0.2440426,0.54555005,1.2581252,0.0,0.30325103,1.2755356,0.57525057,0.0,0.27433345,0.43076092,0.5231098,0.0,-0.042118102,0.25135407,810.696,245.78755,790.9524,819.9634,904.57874,0.2236328125,0.18304443359375,0.961669921875,5.15899658203125,-0.43365478515625,-4.23187255859375,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:01:07.008,0.053160097,0.0,0.3769948,-0.04277723,0.53746283,0.0,0.21302165,0.43514094,1.2608887,0.0,0.45120707,1.2792107,0.7644839,0.0,0.2944266,0.4689522,0.39171606,0.0,0.22214481,0.3298307,793.36993,434.7619,784.10254,796.5934,788.5348,0.1995849609375,0.18719482421875,0.97119140625,4.9945068359375,-3.409423828125,-3.050537109375,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:01:08.009,0.32053423,0.0,0.33861426,0.25613335,0.32131082,0.0,-0.1333433,0.3502635,1.1744975,0.0,0.39883906,1.1646352,0.7966383,0.0,0.14990702,0.39976195,0.42756176,0.0,0.31424403,0.36718315,765.56775,1015.78754,787.72894,770.0,616.4835,0.18695068359375,0.17041015625,0.96990966796875,5.480499267578125,-0.31402587890625,-3.267364501953125,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:01:09.025,0.7836464,0.0,0.3574665,0.6778542,0.7026071,0.0,0.27149352,0.65767163,1.452025,0.0,0.9650138,1.7524027,0.83671135,0.0,0.33564726,0.5795412,0.5800621,0.0,0.2537376,0.42914727,773.22345,1024.652,776.04395,778.0586,654.7619,0.17425537109375,0.17572021484375,0.97430419921875,5.81695556640625,-2.332763671875,-2.28790283203125,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:01:10.039,0.51346815,0.0,0.733469,0.62979865,0.6605397,0.0,0.40808034,0.82290214,1.406485,0.0,0.9445223,1.7522749,0.873687,0.0,0.38088048,0.6236445,0.6133089,0.0,0.19939762,0.26893532,818.3516,268.35165,853.4066,819.9634,891.685,0.17816162109375,0.18438720703125,0.96868896484375,5.600128173828125,-2.79632568359375,-1.831817626953125,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:01:11.050,0.35194615,0.0,1.0750017,0.37942445,0.47465762,0.0,0.18532276,0.6906868,0.9894128,0.0,0.29970586,1.032109,0.7357214,0.0,0.25880533,0.5249573,0.58281595,0.0,0.3585774,0.27674878,763.5531,505.27472,792.5641,760.32965,736.1539,0.2117919921875,0.1873779296875,0.961181640625,5.001983642578125,-4.8748779296875,-1.98883056640625,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:01:11.144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-05-25 14:01:12.077,0.35194615,0.0,1.0750017,1.1671711,0.47465762,0.0,0.18532276,1.1220415,0.9894128,0.0,0.29970586,1.026472,0.7357214,0.0,0.25880533,0.45184088,0.58281595,0.0,0.3585774,0.12863535,769.59705,725.2747,766.77655,788.5348,628.1685,0.25994873046875,0.17364501953125,0.954345703125,4.852447509765625,-2.6019287109375,-2.130889892578125,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:01:13.091,0.57279605,0.0,0.58356214,0.77186847,0.6711869,0.0,0.12919767,0.6163201,0.6935035,0.0,-0.20646964,0.81444556,0.7071818,0.0,0.4240108,0.4987801,0.4055254,0.0,0.21998341,0.14627908,786.1172,289.30402,803.8461,778.46155,892.8938,0.26861572265625,0.17230224609375,0.95709228515625,5.06927490234375,-2.52716064453125,-2.91595458984375,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:01:14.110,0.4164234,0.0,0.6509431,0.5153379,0.64911395,0.0,-0.23593798,0.3421982,0.9630115,0.0,0.47239226,0.5825834,0.69627434,0.0,0.39871097,0.24333431,0.34213257,0.0,0.16194242,0.17515612,796.5934,972.27106,782.8938,794.9817,751.4652,0.26177978515625,0.17181396484375,0.9544677734375,4.643096923828125,-2.64678955078125,-3.237457275390625,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:01:15.126,0.57254833,0.0,0.60169727,0.6672562,0.58055544,0.0,-0.053772602,0.37824932,0.9586038,0.0,0.5114354,0.6886391,0.7349721,0.0,0.3294683,0.45383853,0.383569,0.0,0.033136312,0.32485437,813.5165,1204.762,794.9817,813.91943,654.7619,0.2318115234375,0.1802978515625,0.96630859375,6.078643798828125,0.755157470703125,-2.85614013671875,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:01:15.827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-05-25 14:01:16.138,0.56939787,0.0,0.7638862,0.6551096,-0.114284985,0.0,0.28581077,0.07095888,0.5065248,0.0,0.43011236,0.6666293,0.71647435,0.0,0.4040212,0.53376555,0.4954509,0.0,0.13121441,0.25139168,783.2967,832.0513,784.5055,799.011,691.8315,0.1636962890625,0.20147705078125,0.9722900390625,5.90667724609375,0.964508056640625,-2.55706787109375,1,1.0,4.0,1.0,1.0,50.00
2020-05-25 14:01:17.152,0.56069106,0.0,1.0798217,0.7125863,-0.09188415,0.0,0.7922216,0.14591314,0.40561855,0.0,0.40660197,0.5202822,0.7484612,0.0,0.46619686,0.5726471,0.56722206,0.0,0.18077312,0.12934977,795.38464,311.86813,799.41394,802.23444,998.0586,0.08453369140625,0.20843505859375,0.9749755859375,4.523468017578125,-0.396270751953125,-3.222503662109375,1,1.0,4.0,1.0,1.0,60.00
2020-05-25 14:01:18.165,0.9531471,0.0,0.647607,0.88824147,0.58098584,0.0,0.5577895,0.6767032,1.4876188,0.0,0.31523517,1.3304151,0.74253786,0.0,0.31942433,0.6303786,0.53883314,0.0,-0.021338122,0.25551605,797.8022,868.315,795.78754,811.0989,967.4359,0.080322265625,0.20501708984375,0.9801025390625,5.99639892578125,-2.803802490234375,-2.43743896484375,1,1.0,4.0,1.0,1.0,60.00
2020-05-25 14:01:19.173,0.6925357,0.0,0.016335266,0.41795295,0.6115284,0.0,-0.012368371,0.4320513,0.9383903,0.0,0.38365942,0.5326824,0.7513617,0.0,0.21195734,0.32476842,0.56396425,0.0,-0.027906358,0.31242248,805.05493,1326.8499,792.1612,786.1172,713.9927,0.08599853515625,0.211669921875,0.9794921875,4.598236083984375,-3.289794921875,-3.27484130859375,1,1.0,4.0,1.0,1.0,60.00
2020-05-25 14:01:20.191,0.27928194,0.0,0.5246933,0.08348757,0.6288386,0.0,0.033293147,0.34760043,0.7719184,0.0,0.43465388,0.67791116,0.82108164,0.0,0.21418715,0.42759463,0.5378334,0.0,0.08375286,0.31628668,788.1319,950.10986,805.4579,783.2967,913.44324,0.188720703125,0.2027587890625,0.958740234375,4.807586669921875,-4.164581298828125,-1.502838134765625,1,1.0,4.0,1.0,1.0,60.00
2020-05-25 14:01:21.208,0.39796588,0.0,1.0651877,0.12498772,0.41118684,0.0,0.5064794,0.3256678,0.5611562,0.0,0.3724196,0.62032545,0.8739363,0.0,0.2176406,0.61313176,0.51635045,0.0,0.1442997,0.24922857,822.7839,990.40295,794.57874,814.3223,827.2161,0.25177001953125,0.18511962890625,0.9522705078125,3.925323486328125,-4.777679443359375,-2.758941650390625,1,1.0,4.0,1.0,1.0,60.00
2020-05-25 14:01:22.227,0.39796588,0.0,1.0508467,1.0919544,0.41118684,0.0,0.4579797,0.7072669,0.5611562,0.0,0.28274846,0.8685622,0.8739363,0.0,0.41468284,0.48760813,0.51635045,0.0,0.12174377,0.38395122,795.78754,1051.2454,773.6264,801.4286,586.26373,0.2698974609375,0.1756591796875,0.94830322265625,5.196380615234375,-3.09539794921875,-2.46734619140625,1,1.0,4.0,1.0,1.0,60.00
2020-05-25 14:01:23.230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/blink
2020-05-25 14:01:23.246,0.26097155,0.0,0.46239176,0.1587835,0.4357522,0.0,0.14289513,0.23194289,0.5141695,0.0,0.21910794,0.45988065,0.77070856,0.0,0.42325124,0.30123836,0.43055505,0.0,-0.07673578,0.18434691,811.50183,255.86081,794.57874,811.0989,1048.4249,0.27362060546875,0.17437744140625,0.94830322265625,4.747772216796875,-1.8243408203125,-3.170166015625,1,1.0,4.0,1.0,1.0,60.00
2020-05-25 14:01:24.261,0.36486134,0.0,0.9523523,-0.03883576,0.3905235,0.0,-0.12957758,0.07787107,0.20969664,0.0,0.21807809,0.23827597,0.7994514,0.0,0.26902553,0.4139637,0.32002637,0.0,-0.16571234,0.14936896,800.6227,776.4469,846.1539,800.6227,728.49817,0.24554443359375,0.17816162109375,0.958251953125,6.280517578125,0.478515625,-2.818756103515625,1,1.0,4.0,1.0,1.0,60.00
