Time,Ax,Ay,Az,Gx,Gy,Gz,Breathing,Ground Truth,Audio,Scent
719.207,5554.701,-696.9189,-15463.09,918.0884,-184.8076,-236.1625,1,0,False,True
719.207,5537.563,-715.0679,-15532.62,929.5438,-86.09596,-259.2796,1,0,False,True
719.3068,5523.916,-758.7944,-15551.31,929.434,-124.7536,-74.74113,1,0,False,True
719.3068,5576.086,-716.7645,-15569.83,924.9013,-205.3345,56.7656,1,0,False,True
719.3734,5562.178,-703.3447,-15491.8,925.8561,-176.0086,-36.79796,1,0,False,True
719.3734,5568.581,-748.4249,-15495.13,931.0108,-197.4675,-148.7293,1,0,False,True
719.4232,5559.479,-739.5984,-15508.69,926.0758,-249.721,-208.7987,1,0,False,True
719.4232,5552.907,-708.3573,-15505.69,917.8592,-288.0358,-202.6978,1,0,False,True
719.4731,5523.892,-715.4241,-15491.12,920.4435,-262.6909,-223.493,1,0,False,True
719.4731,5502.112,-731.8674,-15468.84,922.4286,-234.0893,-220.7986,1,0,False,True
719.5397,5491.439,-759.8851,-15504.97,919.5186,-290.3047,-221.1765,1,0,False,True
719.5729,5501.455,-762.3613,-15509.29,926.1611,-327.4134,-285.9457,1,0,False,True
719.6228,5434.208,-751.9294,-15584.53,926.8078,-268.11,-232.8665,1,0,False,True
719.6228,5440.874,-752.6949,-15611.98,927.2938,-234.562,-133.1698,1,0,False,True
719.6228,5442.051,-778.6555,-15530.77,927.6561,-378.6794,96.69872,1,0,False,True
719.6893,5463.367,-780.6476,-15478.46,932.3546,-436.0983,-53.97679,1,0,False,True
719.7392,5424.694,-765.3992,-15527.06,935.9315,-366.638,-184.6191,1,0,False,True
719.7392,5424.352,-758.0431,-15591.89,925.3486,-308.7806,-216.2319,1,0,False,True
719.8057,5420.099,-735.7054,-15616.92,921.675,-381.2633,-284.3861,1,0,False,True
719.8556,5406.192,-719.6794,-15603.68,932.1634,-399.6714,-287.861,1,0,False,True
719.8556,5414.812,-714.0648,-15553.43,931.3139,-293.2831,-303.5768,1,0,False,True
719.8556,5389.677,-715.3273,-15592.4,930.6486,-253.3471,-385.9703,1,0,False,True
719.9221,5350.919,-720.7434,-15603.22,930.1266,-208.1679,-397.1019,1,0,False,True
719.9221,5313.985,-726.0027,-15658.94,929.7164,-205.328,-318.2172,1,0,False,True
719.9221,5299.557,-745.5306,-15659.18,924.9622,-166.4967,-316.5728,1,0,False,True
719.9886,5277.991,-747.1351,-15630.26,925.7559,-196.2915,-284.0789,1,0,False,True
720.0385,5273.136,-740.5539,-15626.72,930.7956,-294.0569,-252.9783,1,0,False,True
720.0385,5231.206,-763.1735,-15641.54,930.212,-299.0566,-194.2227,1,0,False,True
720.0884,5229.639,-791.4831,-15653.77,920.8935,-282.869,-243.7701,1,0,False,True
720.155,5221.281,-796.3922,-15628.56,913.7718,-298.1368,-253.9862,1,0,False,True
720.155,5239.837,-777.8412,-15615.73,912.7795,-250.4926,-283.084,1,0,False,True
720.2048,5198.054,-794.5543,-15627.93,916.4812,-213.7846,-226.3167,0,0,False,True
720.2048,5188.795,-788.3837,-15659.28,923.7667,-180.2726,-261.2527,0,0,False,True
720.2714,5141.284,-803.4863,-15705.23,929.3465,-103.8599,-316.1928,0,0,False,True
720.2714,5175.346,-798.2907,-15720.16,929.1758,-107.2107,-151.191,0,0,False,True
720.3207,5249.595,-814.1307,-15713.54,933.4655,-123.9713,260.1943,0,0,False,True
720.3706,5259.137,-810.5969,-15676.04,927.8671,-130.1694,-77.10366,0,0,False,True
720.3706,5226.847,-819.9409,-15673.73,932.437,-177.8233,-58.45689,0,0,False,True
720.4372,5196.93,-835.8071,-15692.83,931.4883,-186.4696,-149.4846,0,0,False,True
720.4372,5207.654,-834.4822,-15688.41,930.7486,-220.3335,-179.4087,0,0,False,True
720.4871,5177.443,-858.7803,-15660.47,925.7402,-168.1787,-171.0547,0,0,False,True
720.537,5164.683,-904.8651,-15667.77,921.9068,-188.4815,-189.6306,0,0,False,True
720.537,5137.598,-901.066,-15671.01,918.9824,-210.2033,-182.252,0,0,False,True
720.5869,5088.508,-913.38,-15690,930.0538,-195.5669,-153.0791,0,0,False,True
720.6368,5079.158,-912.5389,-15683.32,934.0896,-156.7249,-188.7104,0,0,False,True
720.6867,5059.24,-913.8296,-15729.03,937.1606,-185.0157,-201.8652,0,0,False,True
720.6867,5085.531,-903.4714,-15712.83,939.4866,-251.0635,-90.0447,0,0,False,True
720.8364,5015.281,-942.947,-15641.53,927.9444,-254.19,-74.72598,0,0,False,True
720.8364,5078.411,-966.2166,-15657.83,923.5372,-54.04242,-334.1115,0,0,False,True
720.8364,5136.029,-944.913,-15791.02,933.4664,-338.764,312.354,0,0,False,True
720.8364,5296.724,-897.3045,-15753.06,923.33,-249.3273,119.6048,0,0,False,True
720.8364,5221.331,-903.9059,-15753.65,924.4418,-294.3181,-135.5445,0,0,False,True
720.8364,5200.209,-932.0679,-15713.99,920.8693,-345.7578,-91.91808,0,0,False,True
720.9362,5132.064,-917.9668,-15655.8,918.1495,-297.0586,-223.4184,0,0,False,True
720.9362,5089,-932.4797,-15712.07,929.3817,-270.9641,-254.6695,0,0,False,True
720.9362,5067.445,-963.3383,-15697.43,929.113,-325.9478,-265.0413,0,0,False,True
721.0027,5026.941,-929.1038,-15683.93,924.4703,-315.4893,-267.7246,0,0,False,True
721.0527,5004.13,-910.484,-15727.83,929.7835,-279.6077,-361.4626,0,0,False,True
721.0527,4918.457,-926.0295,-15759.09,933.8445,-234.325,-287.3655,0,0,False,True
721.0527,4941.028,-957.7343,-15746.26,928.075,-230.4227,268.4299,0,0,False,True
721.1192,4971.061,-928.6292,-15691.96,919.2242,-202.5455,125.7383,0,0,False,True
721.1525,4940.235,-938.3441,-15746.73,921.3288,-222.5666,31.04542,0,0,False,True
721.2024,4960.346,-948.9642,-15787.4,914.091,-278.656,-7.523393,0,0,False,True
721.2523,4973.961,-954.721,-15776.21,917.4412,-302.4054,-50.08582,0,0,False,True
721.2523,4958.176,-926.8386,-15699.85,915.5951,-206.3464,53.13408,0,0,False,True
721.3015,4950.913,-925.3409,-15741.08,918.636,-248.9332,57.26026,0,0,False,True
721.3015,4955.71,-947.3779,-15759.24,916.5481,-254.3901,72.48653,0,0,False,True
721.3514,4984.11,-951.9375,-15794.05,919.3994,-271.2854,12.00475,0,0,False,True
721.4012,4991.723,-942.0033,-15770.64,921.5938,-250.9262,-6.854299,0,0,False,True
721.4012,5027.697,-970.8535,-15791.33,923.2792,-287.9482,-56.37566,0,0,False,True
721.4677,5006.636,-937.3899,-15726.11,920.1394,-263.5778,-11.54272,0,0,False,True
721.4677,5002.874,-940.4948,-15713.8,922.1749,-218.2962,-32.21127,0,0,False,True
721.5176,4974.691,-928.3923,-15692.2,914.874,-230.2276,-54.50949,0,0,False,True
721.5176,4981.042,-934.5896,-15723.35,918.1664,-190.9399,11.45846,0,0,False,True
721.5841,5000.514,-912.6901,-15692.9,920.6987,-225.521,20.50597,0,0,False,True
721.6174,5014.463,-925.8302,-15630.86,918.2111,-178.6519,68.21387,0,0,False,True
721.6174,5014.174,-933.6426,-15653.34,925.1791,-273.6385,-52.59811,0,0,False,True
721.6838,4969.743,-914.095,-15608.65,908.3514,-246.8629,-139.5703,0,0,False,True
721.6838,4902.69,-899.1268,-15597.92,908.7938,-149.9094,-230.6123,0,0,False,True
721.7337,4892.687,-985.1873,-15658.64,918.0255,-121.5876,-290.2235,0,0,False,True
721.7337,4896.459,-985.5514,-15746.2,911.8075,-162.7661,-73.62344,0,0,False,True
721.7836,5083.57,-1065.429,-15720.06,920.3614,-230.4601,329.8318,0,0,False,True
721.8335,5064.962,-1055.348,-15586.99,931.3422,-297.239,118.4958,0,0,False,True
721.8335,5019.611,-997.4778,-15665.94,935.2926,-266.2261,98.33307,0,0,False,True
721.9,5011.501,-960.775,-15769.65,933.8521,-323.5419,63.15952,0,0,False,True
721.9,5014.198,-950.3457,-15772.43,932.7202,-370.5357,140.3925,0,0,False,True
721.9498,5006.33,-944.5523,-15712.33,927.3978,-401.2179,169.2034,0,0,False,True
721.9498,4990.387,-972.2345,-15688.44,923.312,-404.9536,181.11,0,0,False,True
722.0164,5054.707,-1016.621,-15712.27,920.1832,-384.468,273.6798,0,0,False,True
722.0662,5070.651,-1030.492,-15635.21,922.2259,-451.3002,274.942,0,0,False,True
722.0662,5066.139,-1009.897,-15605.16,923.7919,-431.1407,165.0581,0,0,False,True
722.1161,5063.705,-997.3119,-15663.23,924.9892,-360.5073,105.2412,0,0,False,True
722.1161,5080.597,-995.33,-15721.06,917.0389,-431.7094,78.10479,0,0,False,True
722.1826,5076.801,-1011.447,-15675.53,924.2595,-383.1469,84.09706,0,0,False,True
722.1826,5111.463,-1022.556,-15681.69,929.7849,-336.9017,55.90225,0,0,False,True
722.2823,5122.32,-1001.009,-15700.83,933.9993,-307.507,64.47121,1,0,False,True
722.2823,5100.532,-996.6125,-15719.89,928.3383,-280.2877,49.65839,1,0,False,True
722.2823,5097.015,-1013.118,-15712.26,923.9932,-267.5388,-4.899016,1,0,False,True
722.3987,5084.239,-1023.436,-15708.58,929.5288,-257.5882,37.08527,1,0,False,True
722.3987,5090.998,-1003.519,-15685.79,929.3234,-256.1687,54.01307,1,0,False,True
722.4486,5096.085,-977.1213,-15704.91,924.7232,-306.1451,7.125133,1,0,False,True
722.4486,5079.946,-965.7693,-15690.72,925.632,-304.2336,21.4364,1,0,False,True
722.5151,5068.644,-981.4737,-15626.69,930.7569,-326.2961,-21.01092,1,0,False,True
722.5151,5071.047,-970.2208,-15669.77,930.2355,-343.954,32.48677,1,0,False,True
722.565,5089.478,-937.2466,-15651.85,929.824,-328.2901,10.86805,1,0,False,True
722.565,5117.923,-942.0004,-15659.26,925.0671,-292.4171,14.31539,1,0,False,True
722.6315,5116.308,-970.087,-15682.72,934.7197,-266.3612,11.74156,1,0,False,True
722.6315,5126.028,-979.4109,-15664.14,933.2266,-279.4551,39.7336,1,0,False,True
722.6315,5130.01,-968.807,-15688.73,932.0663,-287.594,50.6255,1,0,False,True
722.6813,5125.165,-967.3423,-15623.36,935.5959,-282.7772,35.38226,1,0,False,True
722.7313,5134.629,-981.741,-15585.63,920.5527,-253.3717,66.91131,1,0,False,True
722.7313,5101.859,-945.1065,-15614.58,922.3439,-240.9332,61.8947,1,0,False,True
722.7977,5101.089,-931.5215,-15634.67,919.295,-251.203,-46.14232,1,0,False,True
722.8476,5122.609,-964.4171,-15659.01,916.978,-265.5352,-12.07126,1,0,False,True
722.8476,5107.975,-1005.124,-15661.05,924.0883,-218.1318,-37.39013,1,0,False,True
722.8476,5119.979,-1036.206,-15689.23,933.9678,-297.4926,-0.1183129,1,0,False,True
722.9141,5161.217,-1041.016,-15611.05,932.6503,-299.2387,39.56142,1,0,False,True
722.964,5169.355,-1045.648,-15574.59,931.6259,-302.2055,12.30318,1,0,False,True
722.964,5134.416,-1027.985,-15644.38,926.3981,-329.3657,23.58979,1,0,False,True
723.0139,5099.818,-989.9783,-15674.6,926.8273,-336.215,-14.01582,1,0,False,True
723.0804,5095.48,-968.6177,-15661.14,927.1556,-320.3008,-45.48747,1,0,False,True
723.0804,5128.725,-952.2995,-15673,927.4061,-309.7108,-68.86933,1,0,False,True
723.1302,5176.264,-987.5146,-15733,927.5964,-375.5105,59.11219,1,0,False,True
723.1302,5193.651,-954.6437,-15664.68,927.7402,-434.5638,120.4423,1,0,False,True
723.1968,5171.304,-968.3132,-15576.92,932.2794,-388.0654,-0.3998989,1,0,False,True
723.1968,5145.183,-1006.504,-15659.49,931.311,-283.3079,-54.37811,1,0,False,True
723.2466,5178.28,-1042.331,-15630.76,921.6973,-365.1787,-47.61725,1,0,False,True
723.2965,5133.68,-1010.904,-15608.84,923.2122,-320.2781,-60.56618,1,0,False,True
723.2965,5140.482,-1021.121,-15635.38,924.3813,-348.1944,-108.2481,1,0,False,True
723.3464,5153.395,-1017.784,-15600.36,916.4201,-340.407,-69.97925,1,0,False,True
723.3464,5126.645,-1026.236,-15606.91,928.0737,-315.5517,-57.95246,1,0,False,True
723.3962,5109.476,-1030.405,-15636.41,923.6985,-288.491,-4.574102,1,0,False,True
723.4461,5103.007,-1055.663,-15606.96,920.3547,-236.2651,56.51489,1,0,False,True
723.4461,5142.411,-1038.298,-15629.92,922.2393,-281.764,72.40372,1,0,False,True
723.496,5153.698,-1028.228,-15654.2,928.1219,-326.0872,-0.3522162,1,0,False,True
723.496,5114.628,-1023.774,-15597.43,923.7579,-357.7691,-38.88238,1,0,False,True
723.5459,5104.675,-1026.957,-15632.74,929.2836,-370.2823,-66.62421,1,0,False,True
723.5958,5097.098,-1008.287,-15644.29,933.5059,-355.078,-93.7997,1,0,False,True
723.6456,5104.649,-967.3945,-15608.82,923.4271,-399.5641,-64.81863,1,0,False,True
723.6456,5104.93,-1003.747,-15570.66,929.0102,-275.5708,-80.71315,1,0,False,True
723.6456,5089.672,-1014.96,-15651.28,928.847,-210.0982,-69.4552,1,0,False,True
723.7121,5071.411,-959.2637,-15673.1,928.716,-230.0189,-57.93703,1,0,False,True
723.7121,5110.713,-979.8656,-15669.78,937.4727,-241.8707,-27.42142,1,0,False,True
723.7786,5105.366,-991.2581,-15672.71,926.4268,-249.9976,-64.69186,1,0,False,True
723.7786,5127.881,-981.1678,-15672.66,917.9707,-228.3799,-7.270849,1,0,False,True
723.8451,5110.746,-1021.12,-15631.56,924.8113,-221.9733,2.315898,1,0,False,True
723.895,5086.557,-1042.793,-15668.81,925.6222,-245.2209,103.2071,1,0,False,True
723.895,5091.366,-1026.05,-15678.44,921.8139,-339.5759,128.3738,1,0,False,True
723.9449,5126.119,-1028.682,-15646.96,927.7714,-376.8124,207.1267,1,0,False,True
723.9449,5139.401,-1019.557,-15575.23,927.8981,-426.4526,313.4485,1,0,False,True
723.9948,5177.203,-997.0258,-15588.05,923.5601,-414.5839,324.0587,1,0,False,True
724.0446,5193.812,-994.1945,-15622.37,920.2451,-472.5365,348.9153,1,0,False,True
724.0446,5242.906,-996.483,-15625.42,913.2899,-497.1421,363.0587,1,0,False,True
724.0945,5255.837,-931.7853,-15621.15,925.7191,-505.0392,399.4712,1,0,False,True
724.0945,5243.281,-934.4845,-15597.98,921.941,-502.6399,391.4058,1,0,False,True
724.1443,5275.508,-938.9219,-15673.38,923.4873,-450.2888,368.7327,1,0,False,True
724.2109,5335.315,-925.8384,-15762.05,924.6749,-466.185,435.2244,1,0,False,True
724.2109,5339.679,-855.0505,-15656.83,921.1537,-518.2503,490.9346,1,0,False,True
724.2607,5362.533,-791.197,-15494.25,922.8976,-550.2656,337.2316,1,0,False,True
724.2607,5406.161,-828.0582,-15537.41,919.8062,-473.8177,217.4593,1,0,False,True
724.3106,5454.539,-883.2098,-15577.33,917.4504,-464.0792,216.4773,1,0,False,True
724.3106,5468.805,-862.4842,-15611.35,911.2318,-467.513,296.4909,1,0,False,True
724.3771,5464.706,-832.4418,-15607.53,915.3629,-449.4627,361.0688,1,0,False,True
724.3771,5488.686,-784.246,-15601.33,918.5449,-483.1453,433.9077,1,0,False,True
724.427,5511.984,-770.9924,-15575.59,925.4227,-502.3613,520.9544,1,1,False,True
724.4769,5536.956,-740.1915,-15533.85,917.3885,-473.9085,571.9004,1,1,False,True
724.4769,5559.86,-749.1805,-15506.52,924.5432,-493.7841,579.8927,1,1,False,True
724.5267,5606.642,-754.2483,-15478.11,925.5853,-577.2132,536.7439,1,1,False,True
724.5767,5643.938,-723.0451,-15466.63,917.5135,-592.7983,476.1859,1,1,False,True
724.5767,5691.649,-716.19,-15463.72,920.2079,-587.1614,484.7328,1,1,False,True
724.6265,5726.216,-704.707,-15457.36,922.2762,-611.5615,504.6563,1,1,False,True
724.6764,5734.067,-688.577,-15417.36,928.2913,-637.8748,520.5298,1,1,False,True
724.6764,5792.394,-653.3947,-15404.84,924.0203,-615.7615,484.2715,1,1,False,True
724.7263,5829.456,-666.8284,-15428.89,916.3155,-566.0617,461.6617,1,1,False,True
724.7263,5859.064,-632.1268,-15445.41,914.8624,-547.1674,452.3471,1,1,False,True
724.7927,5889.596,-578.3516,-15437.27,913.7676,-531.4236,456.5755,1,1,False,True
724.7927,5915.279,-545.522,-15412.47,912.9488,-508.1689,449.2997,1,1,False,True
724.8593,5942.785,-511.0504,-15402.65,912.342,-439.067,519.379,1,1,False,True
724.8593,5991.618,-477.5836,-15446.41,920.7606,-409.8045,478.2104,1,1,False,True
724.9091,6025.704,-514.7195,-15464.6,922.7748,-423.0194,503.4716,1,1,False,True
724.9091,6028.537,-516.0547,-15435.47,928.743,-392.0024,587.5842,1,1,False,True
724.9756,6082.827,-523.1754,-15344.67,928.8624,-346.0165,611.6122,1,1,False,True
725.1252,6152.075,-505.8748,-15324.31,924.5043,-241.8624,528.9518,1,1,False,True
725.1252,6176.175,-529.7093,-15312.47,925.5914,-232.7067,511.0566,1,1,False,True
725.1252,6191.198,-536.2114,-15294.97,921.9834,-267.7573,522.8704,1,1,False,True
725.1252,6252.476,-512.7852,-15285.36,923.6519,-309.6801,426.9735,1,1,False,True
725.1252,6274.869,-538.4839,-15250.75,929.3566,-335.9714,326.1145,1,1,False,True
725.1252,6264.182,-518.6269,-15210.35,929.276,-293.9942,282.6256,1,1,False,True
725.1252,6330.179,-548.1091,-15244.25,924.7668,-330.5534,289.2483,1,1,False,True
725.225,6390.546,-507.8221,-15288.4,930.172,-394.4642,377.4122,1,1,False,True
725.225,6396.678,-456.2896,-15171.87,929.8622,-488.295,443.0394,1,1,False,True
725.2915,6406.761,-438.3453,-15150.81,929.6096,-494.5842,230.917,1,1,False,True
725.3414,6404.405,-415.1175,-15161.89,924.9708,-349.092,56.71932,1,1,False,True
725.3414,6340.533,-435.508,-15256.21,925.848,-329.2399,238.4772,1,1,False,True
725.3913,6388.188,-438.261,-15211.3,917.6529,-277.1228,310.9503,1,1,False,True
725.3913,6415.937,-474.0062,-15172.87,915.8247,-253.3112,301.77,1,1,False,True
725.4412,6472.744,-487.2703,-15172.7,910.0126,-251.4893,259.716,1,1,False,True
725.4412,6476.391,-510.968,-15164.13,905.594,-288.646,224.9859,1,1,False,True
725.491,6499.207,-494.9488,-15231.11,911.1136,-370.497,268.4939,1,1,False,True
725.5409,6525.624,-431.9297,-15178.51,915.365,-401.0622,252.422,1,1,False,True
725.6074,6542.608,-418.3622,-15140.8,914.2027,-378.4369,194.358,1,1,False,True
725.6074,6562.356,-419.4088,-15133.39,908.897,-294.6462,110.6367,1,1,False,True
725.6074,6550.995,-419.437,-15169.13,909.2931,-288.2947,132.9084,1,1,False,True
725.6734,6514.79,-414.2356,-15166.9,914.0524,-389.7084,204.961,1,1,False,True
725.6734,6556.078,-401.7012,-15122.28,913.2776,-324.4058,115.5301,1,1,False,True
725.7233,6568.022,-394.6425,-15095.15,921.5601,-162.9026,93.19321,1,1,False,True
725.7731,6630.632,-418.3626,-15168.96,919.0325,-199.2519,-115.6429,1,1,False,True
725.7731,6595.673,-423.479,-15161.47,921.5276,-290.6034,-119.2368,1,1,False,True
725.8396,6596.921,-418.7559,-15202.49,923.4315,-329.9456,-30.25123,1,1,False,True
725.8895,6578.298,-375.4791,-15194.14,920.4474,-280.6198,46.55222,1,1,False,True
725.8895,6577.78,-399.1514,-15166.84,922.5906,-290.9144,140.3974,1,1,False,True
725.9393,6585.623,-390.9274,-15167.18,924.2238,-250.7249,217.4112,1,1,False,True
725.9393,6597.669,-408.1382,-15167.62,925.4628,-277.4875,241.187,1,1,False,True
725.9393,6611.83,-409.3199,-15179.21,921.9667,-239.6742,264.0243,1,1,False,True
726.0058,6642.013,-421.4789,-15139.48,923.7162,-217.0275,143.463,1,1,False,True
726.0557,6616.848,-450.8668,-15138.08,929.4786,-213.7905,61.01048,1,1,False,True
726.0557,6604.79,-441.3025,-15154.94,933.869,-221.5314,121.7513,1,1,False,True
726.1055,6690.344,-457.3224,-15174.66,932.7686,-278.6347,203.3461,1,1,False,True
726.1055,6705.339,-415.3431,-15134.48,927.4681,-230.4798,387.3902,1,1,False,True
726.172,6684.034,-418.784,-14997.55,923.397,-124.5497,374.984,1,1,False,True
726.172,6683.766,-431.5078,-14947.5,924.7089,-54.93897,228.8283,1,1,False,True
726.2219,6738.41,-453.5181,-15005.05,925.7081,-120.7368,220.1935,1,1,False,True
726.2717,6767.425,-471.5043,-15031.82,917.6036,-265.934,152.0937,1,1,False,True
726.2717,6771.244,-491.9041,-15005.02,915.8416,-387.6448,34.46955,1,1,False,True
726.3215,6710.378,-442.0972,-14978.25,927.8019,-417.4135,-175.9178,1,1,False,True
726.3714,6698.759,-469.3764,-14971.46,923.6529,-319.1214,-37.27629,1,1,False,True
726.4213,6693.882,-471.419,-15004.36,924.9044,-223.2823,-119.199,1,1,False,True
726.4213,6719.683,-469.6432,-15080.82,921.4258,-295.1707,-73.22637,1,1,False,True
726.4213,6740.129,-479.3502,-15060.84,918.7653,-348.524,5.166994,1,1,False,True
726.4711,6780.822,-473.4553,-15075.6,925.5996,-317.2143,39.76139,1,1,False,True
726.5376,6768.263,-464.4926,-15162.36,926.3938,-281.2599,106.9102,1,1,False,True
726.5376,6775.915,-443.2328,-15117.91,922.5616,-251.2549,151.1781,1,1,False,True
726.5376,6778.002,-462.4588,-15082.79,924.059,-194.857,129.0747,1,1,False,True
726.6373,6764.771,-504.8811,-15075.93,925.2025,-210.604,124.0596,1,1,False,True
726.6373,6757.589,-516.2203,-15098.48,921.6412,-346.0724,130.7561,1,1,False,True
726.6373,6779.451,-525.8937,-15029.39,923.3488,-380.1215,96.82936,1,1,False,True
726.7038,6783.636,-496.6097,-14997.74,920.2239,-305.1471,98.90051,1,1,False,True
726.7537,6778.727,-489.6401,-15012.56,922.2689,-250.1879,93.3531,1,1,False,True
726.7537,6808.984,-477.6201,-15035.21,928.2672,-237.8286,100.5374,1,1,False,True
726.7537,6853.929,-460.6558,-15027.23,919.5532,-275.0062,32.14782,1,1,False,True
726.8533,6852.426,-458.7791,-15001.34,926.1829,-349.4654,-211.6533,1,1,False,True
726.8533,6764.432,-460.7026,-15013.87,931.2513,-412.6892,-136.9374,1,1,False,True
726.9032,6735.625,-461.0982,-15002.59,930.6815,-278.8417,-81.38235,1,1,False,True
726.9032,6747.786,-478.0461,-14984.17,930.2281,-191.6217,-94.66747,1,1,False,True
726.9697,6785.755,-481.0388,-15019.04,929.866,-246.6587,-88.36945,1,1,False,True
726.9697,6799.092,-481.0945,-15062.5,934.0065,-350.3789,72.46917,1,1,False,True
727.0195,6784.686,-429.0509,-14972.82,932.7233,-319.9678,119.1509,1,1,False,True
727.0195,6787.859,-480.147,-14959.78,931.7225,-239.2778,-31.91244,1,1,False,True
727.0861,6781.23,-499.3087,-15055.29,930.9416,-319.1365,-95.56646,1,1,False,True
727.1525,6778.203,-456.3087,-14982.2,930.3315,-460.2469,-94.64541,1,1,False,True
727.1525,6754.685,-418.9923,-14949.68,925.4232,-510.2818,-180.839,1,1,False,True
727.219,6681.199,-428.2108,-15012.54,926.0984,-388.2892,-435.7452,1,1,False,True
727.219,6718.079,-394.3778,-15126.13,926.616,-324.8824,-446.2041,1,1,False,True
727.219,6727.485,-391.9081,-15146.45,931.4428,-382.1031,-345.1353,1,1,False,True
727.3024,6708.077,-395.7245,-15044.35,935.1265,-424.6501,-366.96,1,1,False,True
727.3523,6667.76,-399.9046,-15009.41,929.0645,-325.702,-321.9659,1,1,False,True
727.3523,6632.578,-403.2369,-15088.01,924.418,-131.4005,-340.8938,1,1,False,True
727.3523,6600.296,-431.3845,-15165.83,929.7294,-79.7403,-229.015,1,1,False,True
727.3523,6575.839,-452.98,-15159.8,929.3586,-87.54574,-241.8868,1,1,False,True
727.4188,6555.202,-487.23,-15177.1,924.6384,-113.9699,-354.9758,1,1,False,True
727.4687,6564.109,-480.1295,-15264.31,916.5992,-221.0278,-369.7951,1,1,False,True
727.5186,6552.394,-493.456,-15246.44,928.1937,-276.5528,-271.9792,1,1,False,True
727.5186,6563.673,-495.8082,-15186.96,928.2052,-194.1619,-183.1791,1,1,False,True
727.5684,6590.298,-546.2554,-15175.52,928.2104,-64.24813,-112.0358,1,1,False,True
727.5684,6597.578,-595.7489,-15193.17,932.6421,-110.3888,-25.23022,1,1,False,True
727.5684,6590.017,-602.3098,-15202.04,927.1592,-338.8321,32.93083,1,1,False,True
727.718,6577.749,-568.2448,-15165.4,931.8234,-387.8073,46.87989,1,1,False,True
727.718,6547.495,-556.3458,-15158.27,930.9525,-198.4494,144.3924,1,1,False,True
727.7678,6533.44,-640.114,-15119.48,930.2772,-95.15694,258.0445,1,1,False,True
727.7678,6569.476,-698.3501,-15086.44,925.3226,-97.88218,256.6984,1,1,False,True
727.7678,6590.589,-718.0858,-15084.49,921.5346,-214.9906,169.5648,1,1,False,True
727.8344,6583.6,-664.0098,-15066.45,918.6487,-303.6175,119.191,1,1,False,True
727.8344,6581.691,-637.7662,-15082.67,912.0283,-180.2334,61.38736,1,1,False,True
727.8842,6618.012,-622.9451,-15142.79,920.2878,-206.3852,55.10643,1,1,False,True
727.8842,6665.788,-615.8124,-15174.34,917.7631,-386.2925,75.01081,1,1,False,True
727.934,6612.546,-568.0678,-15005.6,924.7112,-427.3176,37.3833,1,1,False,True
728.0005,6579.575,-561.358,-15042.82,921.1702,-288.2543,-81.02752,1,1,False,True
728.0005,6576.602,-543.9911,-15050.44,909.6058,-307.7132,-61.59943,1,1,False,True
728.0504,6566.688,-501.8908,-15019.84,914.0813,-394.2274,-142.7348,1,1,False,True
728.0504,6568.095,-507.4205,-15098.53,917.532,-378.7323,-209.8434,1,1,False,True
728.1002,6531.63,-525.0299,-15057.97,920.1885,-306.2318,-201.2612,1,1,False,True
728.1002,6534.931,-535.2252,-15104.55,926.6609,-315.4512,-195.6962,1,1,False,True
728.1667,6513.271,-497.6206,-15134.66,918.3146,-381.1326,-224.0482,1,1,False,True
728.2166,6435.982,-503.2669,-15154.3,920.7981,-343.6653,-222.6549,1,1,False,True
728.2498,6445.883,-540.9034,-15157.02,918.2736,-271.6324,-219.836,1,1,False,True
728.2498,6511.42,-519.8555,-15108.01,920.7828,-285.7537,-214.2912,1,1,False,True
728.2498,6507.495,-548.0874,-15098.17,922.7083,-305.9859,-216.1075,1,1,False,True
728.3163,6485.833,-559.7012,-15092.87,928.6135,-272.4121,-173.4449,1,1,False,True
728.3661,6463.923,-578.5054,-15140.91,933.1205,-307.9482,-168.0191,1,1,False,True
728.3661,6454.051,-547.3834,-15168.74,936.5471,-315.4453,-193.8979,1,1,False,True
728.416,6445.65,-478.1127,-15154.45,934.7085,-374.8499,-264.7417,1,1,False,True
728.416,6423.979,-438.5112,-15143.4,933.2756,-329.0169,-193.9942,1,1,False,True
728.5157,6434.281,-439.438,-15226.81,927.7269,-226.2648,-147.679,1,1,False,True
728.5157,6457.944,-463.6276,-15271.58,919.0411,-217.2697,-93.04999,1,1,False,True
728.5157,6413.113,-473.4334,-15256.75,921.2679,-379.2245,-54.6211,1,1,False,True
728.5822,6381.292,-411.265,-15251.74,922.9819,-471.7213,-3.204029,1,1,False,True
728.6321,6376.109,-450.328,-15279.76,924.2985,-399.2154,128.6676,1,1,False,True
728.6321,6456.677,-509.1905,-15226.66,934.17,-228.8124,201.9253,1,1,False,True
728.6321,6521.823,-497.7643,-15088.33,932.8436,-199.6127,93.34634,1,1,False,True
728.6819,6486.374,-490.1513,-15133.23,931.8099,-368.0457,26.96005,1,1,False,True
728.7318,6396.142,-438.9467,-15231.9,926.5724,-435.0887,-64.54442,1,1,False,True
728.7817,6410.405,-410.9814,-15250.76,926.9919,-315.5058,-61.50107,1,1,False,True
728.7817,6439.269,-396.4365,-15226.2,927.3108,-237.4986,-45.33731,1,1,False,True
