Time,Ax,Ay,Az,Gx,Gy,Gz
0.01659165,-10484.43,-1294.676,675.2505,-8355.179,-1040.037,624.9868
0.01659127,-10447.48,-1302.907,739.2844,-8309.337,-1047.466,644.7622
0.01659127,-10450.32,-1308.073,676.4061,-8320.63,-1037.068,555.0527
0.01658181,-10530.08,-1277.501,685.1938,-8390.575,-1004.164,625.9487
0.01659051,-10518.12,-1310.763,760.2778,-8372.439,-1022.94,649.5154
0.01659051,-10568.42,-1312.606,677.0658,-8410.768,-995.2145,558.712
0.01659065,-10542.11,-1303.313,636.3452,-8394.869,-978.192,532.6182
0.01659059,-10555.28,-1266.853,606.552,-8404.787,-982.0594,594.7719
0.01659059,-10485.15,-1283.037,630.9381,-8346.658,-968.5894,612.8883
0.01659158,-10430.81,-1280.41,661.3819,-8305.308,-947.9645,556.5991
0.01659172,-10450.45,-1251.319,601.6898,-8329.484,-949.2941,535.9845
0.01659172,-10497.97,-1241.316,591.6498,-8352.656,-965.5307,547.9014
0.01661254,-10535.67,-1261.538,629.7548,-8394.748,-981.8303,564.4155
0.01659029,-10524.53,-1308.307,630.2473,-8381.655,-996.986,554.8528
0.01659046,-10481.18,-1309.754,614.1142,-8344.046,-1004.282,538.9864
0.01659355,-10543.32,-1296.32,614.271,-8404.876,-1022.653,576.0537
0.01658844,-10574.2,-1301.342,592.8204,-8414.972,-994.7426,536.4335
0.0165921,-10547.33,-1344.117,554.8875,-8394.208,-974.6722,459.4388
0.01659106,-10520.22,-1302.019,550.6249,-8373.402,-963.4504,447.1553
0.01658852,-10563,-1218.088,579.2887,-8406.056,-992.157,618.4163
0.01658852,-10537.98,-1225.781,589.5606,-8382.359,-931.1147,600.1188
0.0165897,-10441.14,-1255.71,563.2859,-8308.396,-888.5385,492.195
0.01659077,-10449.11,-1228.887,536.2847,-8323.68,-897.6462,518.3438
0.01659077,-10495.42,-1243.866,528.8287,-8363.704,-917.6262,558.8315
0.01659047,-10550.47,-1210.564,585.4237,-8401.327,-902.5884,575.8291
0.01659047,-10597.93,-1188.21,581.7561,-8428.52,-841.1602,529.4863
0.01659063,-10504.31,-1140.475,538.5768,-8356.744,-821.4487,522.8936
0.01659052,-10428.39,-1142.517,412.944,-8294.438,-773.9222,468.9718
0.01659052,-10404.34,-1129.96,415.4186,-8289.743,-769.3068,374.7314
0.0165915,-10433.28,-1118.111,380.5324,-8307.799,-820.3239,372.8728
0.01658691,-10532.67,-1124.334,451.8375,-8383.912,-872.8044,509.1289
0.01658925,-10512.13,-1169.162,483.2123,-8368.069,-939.6262,579.2022
0.01658925,-10464.48,-1269,517.9396,-8340.497,-1009.953,495.1171
0.01658939,-10486.68,-1315.749,467.9947,-8357.552,-1084.813,451.7663
0.01658633,-10542.96,-1365.736,423.9713,-8391.651,-1145.861,454.9543
0.01659274,-10568.87,-1397.209,428.9406,-8424.537,-1159.925,443.8102
0.01659274,-10546.1,-1403.774,379.7127,-8397.998,-1163.829,447.5001
0.01658835,-10509,-1414.818,351.8833,-8365.089,-1167.064,385.3351
0.01659043,-10534.77,-1386.631,287.0934,-8393.639,-1109.11,339.9848
0.01658966,-10545.44,-1372.804,274.1469,-8383.951,-1108.636,287.0331
0.01659102,-10525.73,-1343.25,260.9948,-8386.538,-1017.027,300.4645
0.01659102,-10590.81,-1317.356,342.8946,-8414.003,-1018.805,433.1711
0.01658546,-10545.11,-1272.189,341.6209,-8396.604,-1075.721,618.1649
0.01658829,-10520.62,-1342.321,422.0283,-8368.967,-1102.634,520.8303
0.01658829,-10520.55,-1358.245,357.2423,-8382.249,-1103.472,456.2076
0.01658605,-10579.47,-1342.007,343.3066,-8413.938,-1125.725,486.6495
0.01659139,-10605.75,-1436.342,369.9837,-8442.67,-1272.55,486.0063
0.01659139,-10583.13,-1493.698,206.6251,-8411.821,-1214.504,338.3067
0.01658766,-10529.45,-1456.317,128.5747,-8388.43,-1124.944,196.0285
0.01659125,-10540.39,-1409.579,20.77059,-8379.093,-1084.258,156.6335
0.01658925,-10523.31,-1371.697,-3.612864,-8379.38,-1054.433,176.6842
0.01658925,-10616.65,-1395.47,121.5157,-8446.268,-1142.172,338.7013
0.0165902,-10578.94,-1408.181,286.9745,-8412.758,-1286.572,547.368
0.01659025,-10615.21,-1487.188,230.2301,-8453.635,-1362.988,555.0972
0.01658974,-10591.95,-1550.399,164.914,-8435.621,-1301.88,311.335
0.01659095,-10572.46,-1543.852,73.96472,-8416.176,-1289.808,297.9821
0.01658976,-10567.5,-1538.419,10.07455,-8407.915,-1259.041,214.8997
0.0165895,-10577.78,-1523.254,-31.60248,-8420.187,-1245.084,182.266
0.0165895,-10532.84,-1473.443,-89.96699,-8381.39,-1215.593,180.4461
0.01659058,-10525.43,-1478.426,-142.4316,-8384.727,-1222.873,-89.63842
0.01659058,-10583.51,-1501.58,-160.3678,-8415.892,-1229.609,-324.997
0.01659026,-10612.82,-1505.432,-408.3046,-8442.619,-1366.13,-262.766
0.01658908,-10544.46,-1617.211,-592.1492,-8390.24,-1423,-269.9734
0.01658908,-10379.26,-1602.311,-619.6016,-8273.096,-1275.404,-360.6336
0.01659164,-10372.28,-1495.579,-527.0448,-8268.455,-1122.413,-341.9512
0.01659003,-10489.05,-1399.76,-532.9624,-8349.368,-1016.577,-247.4325
0.01659255,-10526.78,-1310.573,-486.7721,-8382.747,-901.8142,-197.4522
0.01659255,-10517.97,-1280.307,-355.4279,-8375.995,-860.6491,-186.1397
0.01658927,-10469.61,-1214.492,-380.4247,-8343.52,-893.2021,-125.0901
0.01658806,-10495.89,-1289.261,-276.6609,-8354.907,-980.6704,-129.587
0.01658806,-10542.37,-1332.469,-412.7989,-8394.896,-1110.048,-224.4131
0.01659119,-10475.38,-1418.375,-434.8093,-8343.648,-1171.319,-325.2565
0.01659062,-10497.23,-1478.366,-536.5498,-8356.054,-1226.046,-361.8579
0.01659062,-10502.37,-1507.625,-592.2122,-8368.9,-1257.641,-448.9418
0.01659018,-10497.82,-1536.807,-628.7174,-8356.586,-1186.618,-432.3074
0.0165913,-10482.91,-1472.069,-616.9307,-8345.256,-1149.022,-370.3255
0.01659003,-10471.02,-1469.759,-504.264,-8327.423,-1113.367,-310.0105
0.01659236,-10423.19,-1414.754,-453.1944,-8299.936,-1065.003,-276.4141
0.01658989,-10487.77,-1395.678,-439.444,-8349.531,-1046.228,-266.2721
0.01659031,-10447.11,-1368.301,-500.2284,-8318.521,-1026.993,-297.8653
0.01659031,-10494.46,-1380.529,-524.0884,-8354.835,-1031.689,-326.8439
0.01659036,-10482.35,-1352.288,-592.3878,-8350.004,-991.8505,-379.415
0.01659073,-10513.01,-1357.65,-535.6121,-8377.852,-987.4744,-338.7864
0.01659094,-10518.71,-1308.141,-586.1246,-8373.221,-942.278,-371.1917
0.01659094,-10460.77,-1284.053,-573.872,-8328.891,-923.5776,-382.6848
0.01658945,-10492.32,-1317.957,-539.0154,-8357.538,-974.6606,-373.9296
0.0165863,-10540.83,-1361.829,-568.5647,-8390.117,-1019.258,-360.4709
0.01658778,-10502.43,-1339.565,-606.697,-8369.479,-1017.024,-398.4287
0.01658778,-10509.84,-1336.879,-572.1678,-8366.236,-1022.022,-412.6373
0.01659181,-10526.15,-1377.376,-569.3975,-8378.635,-1054.703,-420.9874
0.01658989,-10553.26,-1401.223,-627.5268,-8403.656,-1054.008,-436.52
0.01658989,-10575.52,-1381.746,-604.6154,-8416.015,-1060.083,-402.2543
0.01658864,-10513.81,-1392.973,-570.3439,-8364.222,-1025.38,-381.9229
0.01659149,-10531.78,-1345.347,-549.113,-8382.384,-982.9276,-384.7093
0.01658866,-10521.24,-1345.169,-532.344,-8383.143,-999.5999,-367.6889
0.0165912,-10553.91,-1365.831,-555.8849,-8394.75,-1011.073,-392.8739
0.01659135,-10550.48,-1360.266,-528.5426,-8396.433,-1034.847,-363.3243
0.01659107,-10578.24,-1348.562,-572.4286,-8408.649,-1053.887,-330.6732
0.01659427,-10503.21,-1381.956,-520.8586,-8355.621,-1028.126,-344.2235
0.01659427,-10522.54,-1371.065,-504.7462,-8374.926,-1021.447,-330.08
0.01658967,-10485.28,-1360.427,-496.2906,-8337.634,-1025.526,-308.5431
0.01658967,-10492.36,-1395.704,-527.6471,-8347.649,-1046.941,-324.0923
0.01658918,-10466.92,-1407.564,-460.9801,-8337.217,-1057.279,-284.6358
0.01659067,-10547.75,-1399.825,-466.5341,-8394.671,-1054.004,-312.7143
0.01658923,-10588.28,-1398.321,-507.0687,-8421.039,-1048.048,-335.2609
0.01658923,-10526.21,-1371.529,-517.7217,-8373.396,-1061.038,-306.3151
0.01659862,-10505.24,-1384.76,-541.0551,-8357.391,-1058.084,-332.5071
0.01658867,-10528.52,-1404.598,-466.9008,-8384.106,-1056.279,-289.7079
0.01658867,-10575.53,-1384.292,-486.4236,-8411.087,-1069.497,-235.8635
0.01659125,-10521.76,-1408.748,-482.0393,-8378.716,-1045.727,-325.8432
0.01659572,-10557.92,-1346.177,-505.568,-8406.331,-1015.359,-342.4671
0.01659572,-10540.16,-1348.565,-539.299,-8379.354,-1022.319,-322.474
0.01659076,-10522.81,-1366.201,-542.7537,-8374.962,-1008.754,-352.4638
0.01659443,-10448.59,-1368.102,-555.6055,-8322.77,-1019.44,-384.5739
0.01659418,-10461.01,-1340.894,-542.2961,-8328.129,-1017.562,-388.3212
0.0165949,-10484.2,-1336.252,-517.2855,-8337.196,-1054.843,-316.7119
0.01659429,-10511.23,-1365.934,-504.6125,-8362.4,-1091.928,-311.8045
0.01659429,-10460.74,-1447.375,-485.4406,-8319.444,-1101.073,-341.2951
0.01659463,-10511.16,-1375.404,-514.7258,-8367.005,-1062.451,-321.3298
0.01659595,-10539.8,-1382.357,-547.1072,-8384.408,-1048.065,-344.6936
0.01659462,-10555.21,-1400.134,-497.3219,-8400.483,-1028.945,-348.972
0.01659462,-10541.85,-1398.784,-488.4255,-8381.248,-1050.344,-330.285
0.01659465,-10525.93,-1340.896,-483.0559,-8377.866,-1046.544,-257.2975
0.01659455,-10527.73,-1359.128,-491.6759,-8379.207,-1029.531,-293.1967
0.01659456,-10507.67,-1353.939,-533.6868,-8363.855,-996.845,-369.4144
0.01659456,-10493.74,-1315.781,-542.0281,-8348.837,-956.7946,-331.3117
0.01659307,-10529.99,-1324.214,-569.274,-8372.172,-960.2164,-335.9731
0.01659459,-10476.91,-1317.128,-550.5463,-8340.483,-972.7814,-334.5615
0.01659534,-10530.35,-1312.568,-503.9651,-8385.855,-972.0029,-321.9162
0.01659419,-10549.5,-1329.907,-505.4236,-8404.818,-974.9113,-318.9348
0.0165989,-10533.94,-1306.795,-484.368,-8392.786,-963.4958,-299.0418
0.0165989,-10556.77,-1310.445,-500.3025,-8396.84,-994.1702,-316.8836
0.01659635,-10517.64,-1316.309,-594.8875,-8362.412,-971.6008,-397.4416
0.01659527,-10555.58,-1344.578,-568.6982,-8400.28,-998.0114,-375.1764
0.01659235,-10533.49,-1330.45,-539.2585,-8387.721,-997.1879,-339.7707
0.01659235,-10490.6,-1323.198,-571.937,-8350.516,-969.5201,-356.6521
0.01659294,-10453.4,-1289.931,-537.0845,-8313.399,-945.8875,-345.4228
0.01659472,-10441.9,-1284.245,-550.6199,-8313.774,-921.2646,-376.7817
0.01660196,-10486.8,-1317.73,-542.3799,-8348.327,-961.7582,-381.7289
0.01660196,-10508.9,-1300.062,-630.2565,-8360.849,-930.6138,-463.3865
0.01659352,-10521.81,-1286.362,-619.1818,-8370.694,-922.5379,-466.1075
0.01659965,-10509.35,-1282.601,-598.6955,-8352.268,-911.8312,-474.728
0.01659179,-10507.45,-1249.142,-632.6481,-8359.696,-903.1146,-487.0268
0.01659179,-10508.71,-1281.531,-646.0849,-8365.096,-928.9437,-461.1681
0.01659382,-10543.85,-1319.159,-632.5961,-8387.478,-958.6143,-433.6609
0.01659485,-10551.98,-1346.265,-644.5644,-8389.121,-961.8166,-386.106
0.01659059,-10526.51,-1372.982,-584.7924,-8378.395,-975.7391,-357.2846
0.01659568,-10545.94,-1297.045,-455.3842,-8388.749,-952.493,-235.9055
0.01659492,-10522.74,-1318.076,-429.5962,-8366.5,-1004.605,-232.6524
0.01659492,-10547.8,-1384.446,-473.2002,-8390.068,-1024.411,-352.9822
0.01659364,-10499.27,-1378.261,-486.9001,-8357.352,-1014.696,-365.3073
0.01659243,-10496.46,-1381.667,-551.8621,-8359.728,-1053.634,-340.7981
0.01659243,-10486.18,-1410.066,-528.6967,-8338.658,-1055.911,-334.7781
0.01659431,-10481.27,-1376.016,-498.7028,-8335.049,-1013.532,-287.0474
0.01659648,-10431.02,-1383.319,-531.105,-8305.694,-978.2728,-351.6354
0.01659573,-10465.36,-1355.165,-528.5037,-8332.202,-960.6143,-331.658
0.01659602,-10388.31,-1323.981,-550.9352,-8264.66,-928.0078,-336.3769
0.01659602,-10421.24,-1308.08,-500.2604,-8290.234,-889.1973,-406.8094
0.01659625,-10479.87,-1265.378,-525.3288,-8348.541,-863.8177,-446.3838
0.01659625,-10593.18,-1243.053,-529.9487,-8421.711,-907.5594,-422.0239
0.01659773,-10531.33,-1274.661,-549.9366,-8378.505,-923.1365,-534.3654
0.01659553,-10588.92,-1253.542,-648.8194,-8417.888,-893.0678,-575.6502
0.01659553,-10586.59,-1276.224,-711.8538,-8415.759,-867.447,-673.5065
0.01659207,-10525.93,-1260.194,-681.647,-8369.158,-852.6918,-729.5425
0.01659207,-10582.16,-1203.784,-683.7144,-8412.048,-844.818,-703.3515
0.01659421,-10591.48,-1203.713,-641.8149,-8423.347,-813.0333,-624.0886
0.01659073,-10482.42,-1176.501,-580.6954,-8344.271,-792.6866,-727.9689
0.01659073,-10491.85,-1155.893,-658.6368,-8347.211,-747.5266,-818.5715
0.01659607,-10472.08,-1165.127,-713.8887,-8327.817,-755.1495,-835.8694
0.016595,-10429.75,-1144.88,-664.1929,-8304.566,-714.4138,-804.006
0.016595,-10475.43,-1097.663,-628.0986,-8335.324,-696.6552,-771.1622
0.01659227,-10488.03,-1008.302,-521.6877,-8336.198,-668.963,-613.4041
0.01659669,-10585.16,-1086.561,-415.5578,-8419.281,-650.5887,-581.108
0.01659669,-10553.16,-1029.93,-367.0066,-8390.104,-650.6183,-496.1004
0.01658253,-10599.34,-1071.641,-303.8252,-8420.769,-664.8394,-379.3911
0.01658147,-10562.68,-1077.488,-204.5164,-8405.771,-666.4481,-364.2012
0.01658169,-10531.08,-1045.912,-248.4372,-8372.633,-643.5782,-401.6948
0.01658291,-10493.52,-1046.63,-151.8003,-8348.392,-565.6724,-466.1894
0.01658291,-10440.76,-983.1807,-87.98494,-8303.817,-571.2902,-541.0223
0.01658243,-10441.32,-957.1578,-159.3507,-8304.576,-630.736,-349.1864
0.01658223,-10477.66,-1076.326,-37.81919,-8341.469,-782.0275,-74.83777
0.01658166,-10548.11,-1152.14,147.1821,-8390.914,-840.0343,90.15504
0.01658435,-10491.63,-1185.037,276.6414,-8352.059,-848.3894,127.9807
0.01658435,-10444.21,-1142.205,307.5026,-8311.486,-791.4176,151.3615
0.01658416,-10421.15,-1165.956,404.9996,-8285.265,-830.6814,171.7424
0.01658546,-10401.41,-1179.076,388.3021,-8274.951,-855.6199,275.8269
0.01658546,-10428.23,-1187.821,441.2844,-8295.773,-884.3691,303.2557
0.01658117,-10502,-1209.407,539.7752,-8365.589,-908.198,405.369
0.01658243,-10536.5,-1179.531,602.1786,-8382.929,-848.9309,537.6137
0.01658243,-10542.89,-1138.357,681.9302,-8387.585,-794.5787,665.4785
0.01658037,-10594.96,-1069.065,791.3693,-8435.972,-738.3829,752.1234
0.01658308,-10499.74,-1025.236,849.1653,-8349.575,-710.4792,696.1893
0.01658308,-10429.18,-1004.308,837.9991,-8309.03,-700.1813,807.5482
0.01658758,-10397.3,-1045.629,865.247,-8267.234,-731.6052,776.2902
0.01658758,-10483.14,-1063.289,881.0785,-8333.152,-742.8237,645.7592
0.01658167,-10499.29,-1021.072,758.2791,-8349.935,-755.3318,602.1102
0.01657979,-10547.54,-1086.24,622.8173,-8386.708,-797.788,535.2137
0.01657979,-10524.49,-1107.603,604.1954,-8377.745,-752.824,477.1965
0.01658226,-10536.32,-1046.585,737.7432,-8382.202,-788.2238,771.2534
0.0165848,-10553.96,-1093.682,815.3292,-8399.946,-865.2112,993.1646
0.01658211,-10616.06,-1198.916,861.4893,-8447.129,-874.4095,848.528
0.01658198,-10521.01,-1186.652,829.0516,-8360.85,-924.6987,701.3685
0.01658037,-10560.2,-1252.338,664.5407,-8395.204,-1005.648,585.7712
0.01658037,-10492.18,-1272.533,613.5593,-8347.564,-1002.306,543.6826
0.01658132,-10491.28,-1313.537,560.3783,-8355.852,-968.0909,467.4509
0.01658469,-10505.47,-1176.987,535.6268,-8357.909,-880.1118,460.5527
0.01658434,-10494.9,-1209.233,486.4474,-8349.888,-911.565,474.6408
0.01658317,-10530.94,-1217.58,478.8487,-8377.475,-892.5186,517.7289
0.01658239,-10570.82,-1227.192,589.7006,-8412.281,-894.4265,484.9357
0.01658239,-10490.89,-1216.283,520.3871,-8346.61,-873.1869,424.0981
0.01658367,-10523.82,-1124.601,507.4348,-8362.999,-812.2594,382.4596
0.01658367,-10511.99,-1112.562,420.6437,-8353.971,-808.3114,321.9271
0.01658351,-10489.62,-1099.847,416.0511,-8341.365,-839.5805,395.8621
0.01658424,-10514.43,-1189.353,431.0856,-8364.851,-958.4982,459.3418
0.01658125,-10500.28,-1269.027,465.569,-8349.618,-978.8712,410.873
0.01658408,-10463.2,-1288.56,417.6649,-8325.808,-945.9535,256.5959
0.01658408,-10565.92,-1220.85,305.8039,-8404.4,-877.2656,320.6216
0.01658246,-10624.75,-1147.158,393.2425,-8444.648,-804.6282,325.2047
0.01658246,-10510,-1065.246,400.5361,-8361.072,-748.1965,270.278
0.01658379,-10451.61,-1101.27,340.1714,-8320.989,-794.5207,208.0792
0.01658427,-10401.26,-1149.253,302.1599,-8273.959,-864.9655,229.6251
0.01658427,-10421.11,-1138.955,323.7928,-8293.994,-889.5231,314.6559
0.01658403,-10564.18,-1114.533,402.5716,-8399.084,-866.4302,309.2313
0.01658359,-10541.35,-1100.265,415.2078,-8376.964,-851.7475,350.3353
0.01658359,-10509.87,-1147.884,440.0621,-8352.802,-874.665,374.3187
0.01658011,-10527.93,-1177.588,470.5242,-8371.02,-918.0824,438.2
0.01658011,-10550.66,-1172.971,450.4556,-8383.86,-881.4159,331.4825
0.01658242,-10504.94,-1199.101,356.5891,-8348.821,-866.6693,247.4002
0.01658194,-10544.63,-1209.873,343.606,-8379.161,-862.6187,271.1388
0.01658194,-10553.34,-1172.333,330.0206,-8398.992,-847.4421,253.6353
0.01657498,-10497.46,-1151.883,370.1898,-8356.169,-819.9556,275.5328
0.01657498,-10444.8,-1112.145,407.1091,-8311.614,-829.3603,364.5664
0.01658311,-10433.13,-1161.636,398.7378,-8294.117,-870.0889,315.1495
0.01658313,-10389.04,-1139.611,397.4993,-8260.771,-829.4251,254.6995
0.01658313,-10401.64,-1121.883,413.4341,-8270.831,-838.7103,340.7057
0.01658412,-10401.95,-1132.435,424.9302,-8266.985,-867.9261,323.3757
0.01658394,-10473.57,-1179.19,363.9728,-8344.121,-867.3475,258.7944
0.01658594,-10500.46,-1190.842,383.4506,-8351.311,-838.7661,247.8587
0.01658594,-10573.42,-1216.553,384.1389,-8411.325,-911.5289,289.2842
0.01657464,-10532.55,-1196.67,458.0328,-8379.741,-923.5189,403.9222
0.01664996,-10412.9,-1241.079,482.297,-8283.786,-1000.69,391.9078
0.01664996,-10444.99,-1326.276,489.3601,-8308.579,-1130.906,366.2227
0.01658302,-10456.37,-1384.065,405.1694,-8317.411,-1160.293,307.7953
0.01658401,-10462.11,-1425.479,392.644,-8321.88,-1133.053,308.0088
0.01658401,-10424.6,-1419.187,478.2129,-8293.301,-1123.203,397.5184
0.01658312,-10437.26,-1376.498,498.8027,-8303.156,-1108.969,501.8423
0.01658377,-10425,-1387.167,574.7877,-8293.915,-1054.797,472.0635
0.01658377,-10420.3,-1336.406,585.7186,-8290.485,-960.8174,451.0286
0.01658346,-10503.14,-1319.8,510.3804,-8358.306,-942.5676,404.6641
0.01658207,-10591.43,-1249.375,526.7632,-8421.078,-913.228,543.0096
0.01658207,-10534.83,-1232.719,535.7863,-8377.382,-876.3975,542.1972
0.01658486,-10461.26,-1198.237,621.0835,-8325.426,-847.6525,567.517
0.01658039,-10482.48,-1196.64,587.7158,-8341.699,-897.5605,554.9677
0.01658581,-10508.22,-1229.621,569.8434,-8356.895,-928.2864,485.1775
0.01658581,-10541.9,-1249.949,575.979,-8378.07,-943.6455,505.6901
0.01658328,-10587.8,-1268.387,510.532,-8408.465,-963.2863,506.7013
0.01658097,-10532.04,-1266.747,466.8857,-8369.981,-955.3301,428.6936
0.01658097,-10530.15,-1277.24,477.1338,-8372.86,-965.2479,459.1254
0.01658257,-10558.84,-1260.387,482.7814,-8394.654,-998.2858,438.8547
0.01697934,-10531,-1276.713,477.3293,-8373.205,-1021.447,457.4964
0.01657897,-10506.75,-1284.289,477.2578,-8350.189,-1017.636,452.7865
0.01657897,-10481.41,-1312.214,462.6347,-8335.32,-1021.061,407.8943
0.01658433,-10523.33,-1290.237,401.8678,-8367.439,-966.4053,341.4756
0.01658477,-10551.19,-1237.286,370.3111,-8388.655,-906.5776,343.3084
0.01658477,-10552.87,-1254.861,418.7253,-8385.354,-921.0502,421.155
0.01658605,-10504.78,-1271.621,403.1385,-8344.084,-942.5616,411.6025
0.01658358,-10529.76,-1279.266,412.6213,-8376.521,-944.277,357.2507
0.01658908,-10501.36,-1231.847,343.5776,-8345.923,-935.7866,410.597
0.01658908,-10493.53,-1248.747,413.495,-8335.586,-957.1235,453.6948
0.0165846,-10443.63,-1250.716,468.6302,-8302.039,-968.9049,493.8224
0.01658439,-10468.09,-1330.633,390.5533,-8334.281,-987.8082,314.9113
0.01658325,-10517.28,-1318.293,311.5561,-8363.09,-967.6505,258.0244
0.01658325,-10591.34,-1325.996,346.203,-8419.565,-1032.678,376.487
0.01658532,-10616.51,-1354.454,364.0223,-8447.3,-1110.63,430.4622
0.01658422,-10599.64,-1377.081,381.0146,-8429.577,-1118.841,426.5721
0.01658422,-10562.49,-1408.329,365.8526,-8396.497,-1171.284,521.9043
0.01658444,-10497.17,-1484.385,437.5502,-8350.954,-1304.603,608.3024
0.01658594,-10539.99,-1492.337,503.1693,-8379.354,-1380.559,913.5112
0.01658455,-10412.15,-1622.457,645.7844,-8286.179,-1474.083,980.1089
0.01658428,-10434.35,-1575.096,625.3044,-8299.145,-1244.546,795.3326
0.01658428,-10533.25,-1485.024,538.1976,-8370.536,-1136.333,415.4828
0.01658416,-10528.01,-1509.435,298.5002,-8362.033,-1170.299,231.5911
0.01658556,-10552.48,-1479.75,137.7932,-8393.967,-1150.677,139.6366
0.01658556,-10522.48,-1413.609,21.34955,-8366.482,-1084.81,91.86878
0.01658489,-10431.63,-1382.172,-6.776802,-8297.119,-1004.194,-15.13832
0.01658489,-10417.65,-1336.363,-61.30766,-8277.919,-1013.095,12.07672
0.01658421,-10463.16,-1361.35,-87.43893,-8326.325,-1019.572,55.28836
0.01658659,-10464.91,-1336.725,-17.36453,-8310.062,-976.1586,73.67198
0.01658197,-10467.01,-1309.472,7.852251,-8329.537,-991.507,105.3806
0.01658608,-10480.91,-1293.955,38.58208,-8335.791,-1027.423,144.0996
0.01658557,-10459.14,-1342.833,60.01869,-8328.066,-1110.463,154.4315
0.01658557,-10481.01,-1378.708,149.3084,-8340.423,-1246.122,365.6986
0.01658515,-10486.05,-1485.49,121.3915,-8339.842,-1297.883,333.3535
0.0165849,-10494.46,-1578.673,100.9741,-8350.691,-1307.113,159.8286
0.0165849,-10531.52,-1580.425,8.372746,-8365.642,-1288.784,63.47405
0.01662774,-10623.68,-1540.162,-45.79313,-8449.126,-1357.323,182.9424
0.01659241,-10596.21,-1598.549,-78.96581,-8423.211,-1351.894,249.2413
0.01659092,-10612.56,-1589.183,69.67812,-8435.343,-1314.931,487.9797
0.01658681,-10441.99,-1493.827,103.4823,-8300.344,-1327.723,598.2872
0.01659284,-10379.97,-1514.362,132.8328,-8257.763,-1291.011,394.7467
0.01659,-10423.25,-1495.962,-35.52462,-8291.324,-1106.119,39.10915
0.01659,-10486.93,-1393.412,-159.5609,-8340.235,-1031.398,-123.3707
0.01461185,-10542.13,-1381.14,-338.9706,-8377.963,-1070.26,-193.5422
0.01659083,-10495.5,-1362.649,-501.5759,-8346.616,-998.4539,-403.6566
0.01659083,-10475.94,-1300.567,-536.9303,-8331.692,-950.8527,-504.6618
0.01659071,-10528.85,-1273.818,-576.2153,-8372.163,-980.7976,-423.6245
0.01659071,-10508.74,-1306.343,-567.3376,-8356.686,-1025.428,-326.1289
0.01659205,-10606.52,-1352.07,-451.0783,-8431.284,-1054.688,-257.3578
0.01658991,-10672.07,-1385.805,-365.1789,-8485.343,-1043.288,-237.8176
0.01658991,-10741.6,-1391.653,-302.9338,-8528.933,-1066.475,-95.9817
0.01659071,-10702.12,-1351.89,-365.8434,-8502.426,-1108.769,-53.52963
0.01659202,-10597.03,-1440.84,-353.0625,-8421.633,-1189.747,42.00827
0.01658899,-10457.51,-1500.298,-230.1213,-8306.165,-1172.782,63.23109
0.01658899,-10430.51,-1457.01,-307.3091,-8294.879,-1165.129,-6.850048
0.01659437,-10536.49,-1459.781,-333.2761,-8376.271,-1126.037,31.76432
0.01658949,-10444.87,-1403.142,-370.2122,-8306.361,-1040.594,-139.0925
0.0165914,-10385.09,-1352.343,-451.8353,-8256.683,-962.7027,-272.6952
0.0165914,-10384.22,-1289.877,-511.129,-8269.888,-932.1085,-328.4523
0.01659202,-10450.24,-1281.51,-588.1961,-8320.766,-947.1135,-418.1128
0.01658984,-10539.23,-1321.263,-620.054,-8380.018,-957.778,-460.2701
0.01659107,-10574.46,-1308.774,-689.7358,-8402.315,-951.939,-474.7766
0.01659109,-10544.72,-1336.821,-663.9803,-8383.777,-1015.262,-447.1355
0.01659109,-10421.82,-1353.317,-687.0989,-8285.398,-1039.337,-465.6476
0.01659017,-10398.94,-1390.612,-692.4094,-8281.588,-1058.138,-552.2928
0.01658773,-10468.43,-1348.406,-730.9589,-8326.148,-993.1423,-591.9336
0.01658773,-10481.6,-1327.599,-761.1624,-8331.859,-1027.259,-520.192
0.01659153,-10477.15,-1408.109,-716.2901,-8337.366,-1060.011,-519.0435
0.01659436,-10423.8,-1406.435,-705.7437,-8292.242,-1017.589,-635.6925
0.01659436,-10499.18,-1352.862,-750.886,-8354.455,-958.0995,-774.1984
0.01658851,-10515.71,-1301.996,-800.2531,-8362.56,-956.5956,-721.7561
0.01658898,-10549.48,-1400.865,-757.8486,-8379.346,-1099.939,-509.953
0.01658898,-10494.52,-1524.745,-637.3486,-8337.174,-1201.99,-364.6786
0.01659239,-10458.92,-1531.215,-600.5765,-8314.443,-1181.554,-384.7498
0.0165909,-10466.03,-1530.425,-590.715,-8324.442,-1162.888,-400.9989
0.01658797,-10504.8,-1502.303,-577.8835,-8349.688,-1105.466,-382.2596
0.01658797,-10515.2,-1418.177,-578.1934,-8361.996,-1064.529,-379.6924
0.01659183,-10544.45,-1434.505,-525.5034,-8375.358,-1077.86,-348.834
0.01659176,-10554.49,-1436.924,-501.1681,-8387.264,-1068.319,-359.7167
0.01659176,-10544.54,-1426.281,-512.1026,-8383.892,-1092.863,-333.8089
0.01659182,-10526.28,-1446.136,-575.7318,-8365.358,-1120.438,-350.8889
0.01659089,-10443.34,-1438.296,-577.8885,-8306.413,-1050.888,-396.9954
0.01659089,-10429.49,-1390.629,-573.3364,-8287.229,-974.9439,-410.1617
0.01658447,-10418.44,-1321.731,-554.6165,-8283.521,-970.5768,-347.6843
