Time,Ax,Ay,Az,Gx,Gy,Gz,Breathing,Ground Truth
17.58689,-16475.43,-409.5421,-540.6235,-2512.854,-479.6057,549.8167,0,0
17.63665,-16449.68,-390.5393,-594.104,-2516.725,-455.3533,539.4033,0,0
17.63665,-16487.59,-394.2999,-662.9626,-2519.698,-404.3438,509.5713,0,0
17.66982,-16494.4,-337.9025,-720.2185,-2513.114,-320.2454,466.3405,0,0
17.76935,-16472.94,-283.1815,-731.9528,-2516.952,-269.7341,470.5683,0,0
17.81911,-16462.03,-281.905,-837.3696,-2519.897,-202.6847,443.2753,0,0
17.81911,-16499.09,-301.5718,-809.383,-2517.72,-155.5264,440.6587,0,0
17.86886,-16493.04,-300.6314,-816.7537,-2511.627,-97.93707,406.2608,0,0
17.90204,-16491.67,-303.8205,-803.6062,-2515.842,-75.12592,398.2913,0,0
17.90204,-16450.67,-340.042,-789.2401,-2523.509,-50.99776,339.6723,0,0
17.9518,-16495.77,-322.7856,-799.5087,-2516.075,-29.76579,309.7039,0,0
17.9518,-16473.73,-332.1748,-771.0594,-2514.822,-45.94313,274.0359,0,0
18.08449,-16517.77,-324.2538,-809.4585,-2509.44,-36.96504,246.2579,0,0
18.13425,-16490.44,-303.075,-856.897,-2509.773,-43.89105,240.9071,0,0
18.16742,-16498.28,-342.6726,-841.3967,-2518.911,-20.57652,167.6945,0,0
18.16742,-16502,-314.5849,-783.3285,-2517.042,-32.01942,167.8542,0,0
18.21718,-16503.68,-310.0512,-784.7955,-2520.045,-44.26489,171.8197,0,0
18.21718,-16500.47,-346.8076,-788.6738,-2526.77,-30.4841,127.702,0,0
18.26694,-16501.28,-350.8202,-777.8036,-2518.604,-20.60429,148.4863,0,0
18.26694,-16459.74,-346.3553,-755.697,-2512.351,-24.79098,134.969,0,0
18.30011,-16490.03,-334.2899,-742.7913,-2516.441,-23.37614,127.3188,0,0
18.34987,-16473.31,-343.0088,-755.8169,-2510.713,-41.47313,138.5538,0,0
18.34987,-16491.54,-337.6978,-747.6981,-2519.639,-51.18396,113.5138,0,0
18.44939,-16547.56,-305.0284,-730.0757,-2522.037,-63.29704,103.9385,0,0
18.44939,-16512.75,-342.3176,-693.0506,-2515,-153.0917,180.9786,0,0
18.48256,-16546.96,-281.3008,-791.9335,-2514.051,-174.7446,176.7932,0,0
