Time,Ax,Ay,Az,Gx,Gy,Gz
0.01659083,-9509.067,-1439.024,-3260.119,-7332.359,-1086.918,-2338.201,0
0.01658942,-9506.889,-1446.756,-3279.968,-7335.165,-1086.837,-2362.908,0
0.01659081,-9499.1,-1439.026,-3262.355,-7315.958,-1076.865,-2347.552,0
0.01659081,-9473.409,-1415.999,-3299.442,-7314.16,-1050.814,-2366.817,0
0.01659103,-9483.255,-1368.576,-3286.459,-7317.382,-1013.161,-2359.64,0
0.03317862,-9517.948,-1405.497,-3237.771,-7335.095,-1047.528,-2345.196,0
0.01658994,-9507.108,-1406.517,-3286.686,-7335.654,-1051.805,-2373.54,0
0.01658973,-9529.688,-1398.866,-3311.672,-7352.885,-1044.446,-2413.069,0
0.01658774,-9502.904,-1422.204,-3291.903,-7323.488,-1068.791,-2371.77,0
0.01659226,-9482.655,-1424.27,-3306.785,-7312.504,-1067.084,-2383.385,0
0.01658754,-9484.326,-1420.783,-3361.018,-7309.454,-1060.58,-2415.288,0
0.01659093,-9472.123,-1432.476,-3340.863,-7309.098,-1068.45,-2379.432,0
0.01658868,-9519.606,-1405.273,-3278.956,-7341.025,-1052.675,-2324.04,0
0.01658788,-9467.538,-1439.825,-3246.685,-7305.64,-1079.423,-2319.51,0
0.01658788,-9498.184,-1413.729,-3293.304,-7333.589,-1032.039,-2444.22,0
0.01658858,-9600.438,-1414.131,-3360.909,-7407.196,-1036.343,-2456.872,0
0.01659076,-9634.224,-1372.109,-3335.903,-7432.59,-1023.196,-2374.031,0
0.01659045,-9584.475,-1351.181,-3259.118,-7389.703,-1000.502,-2311.209,0
0.01658877,-9538.102,-1335.206,-3212.391,-7354.078,-984.4315,-2301.55,0
0.01658903,-9525.199,-1347.609,-3259.645,-7344.205,-1000.586,-2332.704,0
0.01658586,-9505.482,-1370.182,-3278.107,-7333.614,-1025.515,-2327.825,0
0.01658586,-9528.487,-1378.291,-3210.22,-7351.264,-1030.135,-2308.228,0
0.01659115,-9519.837,-1371.917,-3230.953,-7344.653,-1020.064,-2315.464,0
0.01659185,-9505.94,-1346.57,-3274.353,-7325.209,-1015.757,-2352.929,0
0.01659185,-9519.957,-1370.008,-3259.822,-7340.436,-1010.8,-2347.918,0
0.01659453,-9539.394,-1369.627,-3310.301,-7355.294,-1009.764,-2372.356,0
0.01658922,-9495.322,-1340.115,-3280.126,-7317.167,-997.0099,-2342.265,0
0.01659089,-9480.668,-1331.629,-3285.901,-7314.974,-995.4028,-2386.289,0
0.01658924,-9524.569,-1521.117,-3403.697,-7344.205,-1218.032,-2599.071,0
0.01658924,-9558.005,-1544.556,-3497.074,-7369.704,-1168.98,-2580.63,0
0.01659139,-9586.234,-1375.63,-3370.129,-7395.535,-1020.315,-2525.496,0
0.01659092,-9613.503,-1335.068,-3316.416,-7402.805,-978.6987,-2371.103,0
0.01658981,-9591.06,-1300.207,-3265.887,-7389.808,-976.2171,-2271.711,0
0.01658981,-9554.32,-1270.989,-3195.773,-7370.438,-944.2998,-2240.496,0
0.01659114,-9585.968,-1269.184,-3139.27,-7394.549,-936.7258,-2212.642,0
0.01658847,-9577.669,-1238.353,-3139.748,-7379.189,-910.0143,-2208.737,0
0.01658543,-9546.978,-1263.852,-3169.568,-7355.668,-968.7538,-2203.342,0
0.01659142,-9520.142,-1293.596,-3170.424,-7339.649,-960.1483,-2231.384,0
0.06636401,-9557.858,-1286.101,-3151.333,-7372.995,-947.6929,-2215.552,0
0.01658712,-9555.648,-1286.76,-3198.386,-7366.833,-958.3796,-2225.317,0
0.01658712,-9523.213,-1315.058,-3145.215,-7342.053,-971.0052,-2221.278,0
0.01658712,-9515.429,-1311.494,-3122.563,-7345.079,-990.2225,-2205.731,0
0.01659253,-9520.071,-1319.579,-3170.907,-7339.864,-993.9187,-2207.864,0
0.01658879,-9498.454,-1292.487,-3166.161,-7327.888,-972.3978,-2266.253,0
0.01658719,-9514.93,-1257.278,-3198.794,-7336.19,-933.1554,-2291.544,0
0.01659097,-9533.563,-1268.483,-3224.771,-7350.5,-939.4638,-2307.186,0
0.01659253,-9541.203,-1276.831,-3217.789,-7351.906,-955.9902,-2289.551,0
0.01659253,-9520.108,-1286.277,-3305.04,-7335.789,-962.479,-2341.975,0
0.01658922,-9508.947,-1313.468,-3273.912,-7331.769,-972.7729,-2345.007,0
0.01659159,-9530.339,-1265.933,-3252.703,-7348.191,-945.6035,-2318.872,0
0.01659159,-9490.848,-1270.757,-3264.69,-7313.616,-958.2875,-2344.517,0
0.01659165,-9512.182,-1268.374,-3250.89,-7325.631,-981.2031,-2388.075,0
0.01658976,-9571.31,-1285.953,-3354.889,-7384.131,-990.7736,-2455.589,0
0.01658865,-9574.91,-1304.325,-3356.114,-7377.825,-960.1767,-2472.833,0
0.01658894,-9579.878,-1252.096,-3303.361,-7381.452,-930.5574,-2392.953,0
0.01659066,-9555.893,-1225.174,-3310.658,-7367.41,-923.2023,-2334.337,0
0.01659066,-9541.747,-1217.573,-3245.759,-7347.685,-896.8613,-2320.176,0
0.01650807,-9529.984,-1232.044,-3293.741,-7338.722,-909.2983,-2374.909,0
0.01658238,-9544.233,-1229.586,-3234.701,-7349.658,-922.0167,-2301.186,0
0.01658123,-9551.497,-1247.237,-3238.257,-7368.494,-930.654,-2312.382,0
0.01658123,-9555.887,-1202.972,-3293.488,-7376.217,-880.8787,-2390.944,0
0.01657942,-9607.136,-1230.51,-3300.273,-7406.395,-901.6179,-2374.614,0
0.01657972,-9632.196,-1226.596,-3290.942,-7416.415,-881.5984,-2336.608,0
0.01658026,-9569.764,-1188.191,-3230.8,-7377.325,-879.3243,-2256.337,0
0.01658248,-9508.768,-1214.403,-3217.278,-7330.721,-912.5939,-2288.954,0
0.01658217,-9505.416,-1228.893,-3240.262,-7323.926,-919.3103,-2342.991,0
0.016582,-9556.919,-1251.795,-3258.395,-7363.435,-942.0864,-2341.066,0
0.01658324,-9586.038,-1235.925,-3242.501,-7385.64,-904.4227,-2316.178,0
0.01658044,-9598.469,-1211.576,-3213.554,-7394.996,-897.5234,-2270.339,0
0.01658044,-9567.793,-1207.524,-3199.747,-7371.416,-903.4091,-2249.229,0
0.01658182,-9531.981,-1204.381,-3240.381,-7352.913,-891.6925,-2326.78,0
0.01658182,-9554.468,-1193.322,-3228.853,-7365.737,-897.22,-2295.815,0
0.01658729,-9541.029,-1157.8,-3267.272,-7359.915,-866.0697,-2323.289,0
0.0165808,-9547.698,-1199.575,-3239.496,-7360.62,-880.207,-2295.928,0
0.01658021,-9540.51,-1207.186,-3283.971,-7359.59,-900.5223,-2351.541,0
0.0165799,-9545.303,-1205.049,-3231.109,-7358.857,-897.8144,-2306.318,1
0.01658142,-9541.446,-1196.37,-3224.248,-7351.51,-896.4893,-2286.746,1
0.01658142,-9522.579,-1212.031,-3255.915,-7337.157,-896.0363,-2358.949,1
0.01658211,-9550.484,-1181.791,-3276.727,-7358.573,-871.8635,-2382.744,1
0.01657943,-9587.928,-1190.011,-3303.589,-7396.013,-876.3329,-2339.618,1
0.01658271,-9589.831,-1203.501,-3213.917,-7392.868,-923.0022,-2240.836,1
0.01658267,-9529.662,-1217.025,-3212.801,-7342.363,-933.8277,-2297.042,1
0.01658267,-9546.498,-1236.287,-3234.924,-7359.756,-911.5978,-2358.923,1
0.01657944,-9567.597,-1249.093,-3226.84,-7375.885,-932.0948,-2295.074,1
0.03316352,-9536.68,-1209.245,-3192.454,-7356.657,-910.9509,-2248.706,1
0.03316352,-9522.016,-1205.245,-3159.444,-7336.657,-897.1004,-2285.254,1
0.04973658,-9561.117,-1182.5,-3238.624,-7375.492,-862.0562,-2317.944,1
0.01657193,-9537.617,-1212.339,-3282.441,-7366.359,-912.9706,-2301.773,1
0.01658425,-9551.691,-1204.764,-3256.666,-7363.827,-874.478,-2320.777,1
0.01658425,-9554.176,-1199.742,-3214.641,-7365.716,-885.9525,-2297.489,1
0.01658237,-9575.546,-1206.368,-3213.508,-7382.012,-915.1568,-2282.021,1
0.01657964,-9528.1,-1259.713,-3237.226,-7341.268,-948.9195,-2312.971,1
0.01657704,-9531.356,-1239.914,-3255.358,-7343.86,-899.2463,-2346.45,1
0.01657704,-9565.555,-1194.081,-3268.662,-7365.614,-868.3743,-2362.561,1
0.01658244,-9581.053,-1192.736,-3251.999,-7381.827,-897.6647,-2279.31,1
0.01450785,-9524.664,-1195.279,-3291.339,-7343.104,-891.9039,-2341.522,1
0.0165817,-9543.87,-1200.896,-3266.784,-7362.301,-906.2162,-2362.487,1
0.0165817,-9536.425,-1229.584,-3245.014,-7347.767,-933.1046,-2315.532,1
0.01658108,-9514.279,-1222.354,-3250.069,-7335.352,-931.3457,-2298.362,1
0.01658188,-9500.477,-1195.438,-3230.322,-7324.942,-880.8041,-2324.044,1
0.01658028,-9554.718,-1223.307,-3289.893,-7362.081,-888.878,-2391.696,1
0.01658109,-9578.67,-1196.262,-3320.373,-7380.313,-887.9052,-2354.607,1
0.01657912,-9555.928,-1185.617,-3311.692,-7358.385,-884.5534,-2371.311,1
0.01657979,-9523.603,-1224.133,-3274.412,-7342.549,-917.6429,-2325.477,1
0.01658088,-9507.132,-1209.507,-3261.471,-7325.627,-914.7108,-2335.536,1
0.01657807,-9505.408,-1232.709,-3255.883,-7324.458,-941.8069,-2367.554,1
0.01658129,-9566.694,-1256.635,-3280.337,-7366.943,-935.5604,-2372.869,1
0.01657781,-9538.187,-1271.624,-3231.111,-7349.511,-988.9394,-2283.943,1
0.01649251,-9501.582,-1218.022,-3216.407,-7321.578,-943.0223,-2304.493,1
0.01658113,-9505.828,-1240.421,-3237.856,-7329.396,-933.2109,-2354.817,1
0.01657895,-9530.759,-1261.642,-3243.142,-7344.099,-966.5146,-2306.774,1
0.01658119,-9532.054,-1250.396,-3245.22,-7345.095,-949.1669,-2328.387,1
0.01658119,-9513.985,-1245.874,-3256.255,-7331.304,-946.1725,-2359.267,1
0.01658168,-9515.687,-1230.214,-3299.765,-7337.104,-933.0416,-2407.917,1
0.01658321,-9550.087,-1243.424,-3327.873,-7363.41,-946.7265,-2384.241,1
0.01658052,-9562.378,-1215.068,-3342.722,-7359.407,-916.438,-2381.762,1
0.01657798,-9568.072,-1218.544,-3304.01,-7372.518,-915.0135,-2387.42,1
0.01658258,-9546.956,-1220.845,-3245.042,-7365.134,-926.5265,-2337,1
0.01658383,-9564.51,-1183.16,-3284.095,-7369.616,-870.6459,-2354.177,1
0.01658383,-9521.313,-1153.908,-3268.417,-7336.549,-854.9159,-2370.434,1
0.01657993,-9538.176,-1168.77,-3270.867,-7362.795,-879.8547,-2350.675,1
0.0165818,-9549.387,-1194.704,-3257.97,-7358.037,-900.9396,-2339.462,1
0.01658021,-9556.786,-1199.833,-3231.73,-7363.652,-887.743,-2331.961,1
0.03314397,-9565.456,-1167.648,-3229.45,-7370.211,-854.6616,-2325.091,1
0.01658861,-9570.389,-1148.075,-3240.952,-7373.893,-857.9291,-2294.681,1
0.01658393,-9536.551,-1146.377,-3220.059,-7352.4,-844.1108,-2279.731,1
0.01658393,-9527.887,-1162.626,-3180.049,-7350.254,-850.65,-2293.175,1
0.01658333,-9560.644,-1161.15,-3211.663,-7366.451,-872.3889,-2292.637,1
0.01648966,-9572.986,-1185.648,-3206.992,-7375.816,-877.0568,-2296.159,1
0.01667843,-9575.622,-1188.136,-3194.336,-7373.299,-881.7455,-2276.398,1
0.03316898,-9540.369,-1167.357,-3231.486,-7350.734,-862.5632,-2296.373,1
0.03316898,-9533.111,-1173.812,-3232.439,-7340.811,-857.886,-2335.377,1
0.03316898,-9543.323,-1159.233,-3246.755,-7348.687,-875.0832,-2311.369,1
0.0165816,-9541.634,-1180.219,-3239.439,-7342.998,-885.0698,-2312.698,1
0.0165874,-9538.433,-1191.176,-3226.057,-7353.893,-898.9588,-2332.674,1
0.0165874,-9577.818,-1188.447,-3245.77,-7383.979,-869.1146,-2311.426,1
0.01657805,-9551.973,-1150.101,-3191.828,-7368.552,-874.754,-2236.457,1
0.01657805,-9494.711,-1155.612,-3181.245,-7311.521,-873.5028,-2262.443,1
0.01658582,-9487.839,-1169.123,-3194.719,-7306.501,-859.2303,-2338.576,1
0.01658522,-9534.086,-1163.797,-3228.629,-7346.46,-874.3343,-2306.29,1
0.01658522,-9507.092,-1179.825,-3248.21,-7325.869,-893.247,-2315.411,1
0.01658296,-9509.173,-1188.716,-3280.599,-7332.004,-877.2744,-2363.604,1
0.0165885,-9528.362,-1181.996,-3265.18,-7346.738,-855.2246,-2344.394,1
0.01657961,-9550.725,-1182.88,-3229.277,-7354.947,-885.296,-2281.954,1
0.0165843,-9523.709,-1173.744,-3222.554,-7334.262,-873.303,-2295.749,1
0.01658359,-9505.704,-1184.518,-3215.462,-7333.859,-873.5121,-2333.884,1
0.01658359,-9552.01,-1216.795,-3187.044,-7360.423,-907.2804,-2269.529,1
0.01658436,-9547.887,-1244.706,-3235.461,-7361.622,-929.5411,-2301.142,1
0.01658576,-9546.515,-1234.905,-3253.02,-7347.211,-909.629,-2322.3,1
0.01658576,-9574.225,-1219.497,-3246.974,-7377.197,-904.3617,-2329.233,1
0.01658492,-9552.714,-1195.426,-3230.044,-7360.627,-888.6658,-2304.045,1
0.01658573,-9533.324,-1186.736,-3212.997,-7354.638,-885.0833,-2313.212,1
0.01658218,-9560.874,-1185.132,-3217.838,-7362.382,-888.3212,-2306.695,1
0.01658447,-9589.996,-1205.361,-3207.348,-7393.406,-895.1999,-2278.507,1
0.01658583,-9528.246,-1196.187,-3178.134,-7346.079,-890.652,-2277.096,1
0.01658332,-9543.037,-1207.102,-3201.606,-7353.004,-897.5951,-2314.569,1
0.01658139,-9569.4,-1194.649,-3272.414,-7377.571,-885.5546,-2337.064,1
0.0165838,-9571.487,-1210.926,-3253.993,-7383.495,-898.2719,-2317.556,1
0.0165838,-9570.371,-1210.641,-3226.783,-7373.673,-893.0207,-2323.015,1
0.01658233,-9540.619,-1223.204,-3206.563,-7355.322,-917.2576,-2280.411,1
0.01658568,-9562.062,-1223.922,-3188.463,-7367.299,-922.9589,-2280.28,1
0.01658568,-9527.989,-1215.984,-3223.96,-7341.255,-899.6171,-2334.657,1
0.01658362,-9536.954,-1200.295,-3199.052,-7361.491,-895.6429,-2289.539,1
0.01658887,-9529.21,-1177.328,-3154.63,-7342.309,-875.9111,-2273.168,1
0.01658201,-9577.752,-1198.89,-3207.678,-7388.305,-865.6119,-2324.949,1
0.0165804,-9606.182,-1206.59,-3236.206,-7401.009,-878.4857,-2296.002,1
0.01658921,-9563.622,-1192.096,-3228.409,-7372.745,-921.7242,-2242.107,1
0.01658921,-9514.251,-1201.888,-3200.551,-7326.164,-898.1309,-2274.403,1
0.01658561,-9546.351,-1200.427,-3204.32,-7350.847,-884.5419,-2317.799,1
0.01658391,-9540.918,-1232.143,-3244.163,-7355.6,-920.1298,-2309.961,1
0.0165872,-9527.977,-1221.594,-3211.475,-7336.893,-914.7205,-2284.085,1
0.0165872,-9519.298,-1215.154,-3212.756,-7352.524,-904.7414,-2309.755,1
0.01658476,-9552.391,-1242.927,-3247.898,-7360.132,-909.8445,-2336.004,1
0.01658509,-9547.114,-1235.65,-3214.66,-7360.513,-933.8236,-2286.109,1
0.01658509,-9532.994,-1242.798,-3238.542,-7349.725,-918.6572,-2321.555,1
0.0165847,-9545.83,-1204.497,-3223.492,-7355.137,-894.8654,-2328.812,1
0.01658519,-9572.131,-1226.213,-3227.874,-7375.214,-912.0456,-2310.767,1
0.01658519,-9554.164,-1213.846,-3236.186,-7365.831,-908.9352,-2293.823,1
0.01658254,-9535.869,-1204.815,-3212.131,-7351.836,-886.2525,-2303.985,1
0.01658095,-9570.62,-1207.459,-3202.215,-7369.543,-894.4315,-2292.564,1
0.01658095,-9575.237,-1212.652,-3246.719,-7377.424,-907.5714,-2329.928,1
0.01658236,-9537.968,-1218.274,-3251.942,-7344.45,-907.9769,-2335.184,1
0.01658294,-9532.733,-1239.611,-3253.617,-7344.955,-920.6441,-2323.874,1
0.01658294,-9524.333,-1229.273,-3244.861,-7343.046,-904.0759,-2312.115,1
0.01658452,-9531.825,-1216.563,-3208.124,-7339.988,-899.3367,-2282.651,1
0.01658444,-9539.525,-1216.276,-3191.221,-7359.227,-899.4123,-2294.787,1
0.01658444,-9564.228,-1238.507,-3208.383,-7373.653,-924.7062,-2297.471,1
0.01658304,-9543.058,-1247.81,-3247.053,-7352.978,-917.593,-2323.72,1
0.04975395,-9528.353,-1234.52,-3253.76,-7337.338,-909.3037,-2332.901,1
0.01658598,-9527.541,-1264.701,-3262.882,-7345.663,-942.2841,-2347.501,1
0.01658598,-9510.709,-1242.146,-3257.278,-7328.438,-922.4122,-2343.344,1
0.01658316,-9550.826,-1252.354,-3248.431,-7354.752,-932.921,-2331.765,1
0.01658544,-9534.381,-1256.979,-3199.619,-7355.459,-945.2219,-2301.645,1
0.01658474,-9570.375,-1262.948,-3261.981,-7382.938,-932.2104,-2362.381,1
0.01658474,-9584.625,-1234.057,-3231.873,-7389.248,-913.1137,-2315.417,1
0.01658547,-9558.264,-1236.077,-3219.201,-7360.099,-931.5733,-2286.934,1
0.01658147,-9566.936,-1244.647,-3278.379,-7366.692,-913.9951,-2397.3,1
0.01658241,-9586.326,-1232.294,-3209.719,-7385.869,-908.1661,-2288.672,1
0.01658323,-9556.556,-1226.764,-3223.075,-7367.441,-935.8329,-2251.376,1
0.01658208,-9510.303,-1244.608,-3202.468,-7323.257,-917.0345,-2283.466,1
0.01658509,-9547.565,-1240.174,-3174.009,-7360.747,-912.2555,-2289.851,1
0.01658281,-9545.253,-1222.126,-3195.691,-7350.12,-912.6145,-2278.597,1
0.01658456,-9523.854,-1227.99,-3177.24,-7338.246,-926.2779,-2269.073,1
0.01658618,-9515.973,-1249.529,-3201.152,-7332.328,-928.0402,-2310.764,1
0.01658263,-9527.075,-1247.502,-3250.812,-7345.352,-918.4112,-2343.698,1
0.01658259,-9551.504,-1258.942,-3255.91,-7368.481,-940.1414,-2310.863,1
0.01626086,-9546.998,-1230.066,-3184.148,-7351.691,-905.5469,-2274.554,1
0.01658383,-9530.813,-1234.658,-3162.051,-7334.902,-913.8189,-2281.66,1
0.01658992,-9557.912,-1238.801,-3196.474,-7355.655,-921.7141,-2294.535,1
0.01658992,-9574.865,-1248.165,-3182.013,-7372.984,-901.9922,-2280.777,1
0.01632455,-9573.612,-1215.36,-3192.639,-7376.347,-881.6797,-2285.116,1
0.01658448,-9567.213,-1194.409,-3205.997,-7371.355,-877.1748,-2288.727,1
0.01658448,-9565.533,-1236.562,-3220.968,-7374.436,-921.9874,-2299.066,1
0.01658549,-9564.499,-1260.867,-3242.137,-7373.581,-935.796,-2323.219,1
0.0165835,-9570.434,-1262.457,-3205.1,-7364.763,-941.3265,-2293.152,1
0.01658273,-9535.943,-1251.058,-3187.646,-7342.826,-932.5078,-2272.656,1
0.01658336,-9543.609,-1246.456,-3188.683,-7353.194,-916.7486,-2287.403,1
0.0165847,-9553.803,-1249.889,-3149.079,-7352.149,-908.0046,-2260.556,1
0.01660847,-9557.448,-1240.983,-3232.866,-7368.24,-928.3514,-2318.894,1
0.01658418,-9533.178,-1267.616,-3265.21,-7340.819,-950.3196,-2328.219,1
0.01658418,-9542.182,-1284.303,-3221.171,-7352.208,-956.561,-2298.273,1
0.0165862,-9558.69,-1253.461,-3197.109,-7360.409,-938.1186,-2288.745,1
0.01658216,-9540.57,-1265.887,-3199.837,-7342.121,-937.3187,-2294.755,1
0.01658471,-9539.92,-1271.859,-3193.389,-7346.112,-942.0966,-2277.396,1
0.01658471,-9513.111,-1253.282,-3189.04,-7325.691,-935.0417,-2276.645,1
0.01658604,-9518.672,-1262.269,-3206.273,-7334.507,-943.2744,-2307.88,1
0.01658414,-9538.815,-1279.6,-3198.024,-7336.684,-945.6541,-2301.27,1
0.01658415,-9533.874,-1245.882,-3180.777,-7346.242,-939.7723,-2265.117,1
0.01658432,-9530.137,-1279.053,-3187.561,-7343.41,-940.7296,-2292.57,1
0.01658432,-9563.453,-1281.933,-3148.79,-7373.306,-942.5867,-2249.987,1
0.01657555,-9543.025,-1245.618,-3185.084,-7353.174,-948.5868,-2256.845,1
0.01657555,-9523.171,-1252.431,-3213.694,-7338.011,-924.9874,-2299.267,1
0.01656869,-9534.897,-1246.591,-3229.478,-7351.462,-923.3399,-2316.224,1
0.01651798,-9548.527,-1243.17,-3216.834,-7357.441,-927.1512,-2286.216,1
0.01651798,-9551.96,-1238.382,-3168.346,-7364.456,-928.8043,-2280.746,1
0.01657485,-9589.398,-1259.638,-3191.945,-7392.978,-942.8613,-2281.4,1
0.01657016,-9592.201,-1244.885,-3183.612,-7386.062,-917.1644,-2264.542,1
0.01657008,-9545.745,-1277.338,-3179.651,-7350.439,-954.1802,-2258.551,1
0.01657008,-9526.258,-1273.449,-3179.593,-7340.029,-938.3717,-2272.17,1
0.01657389,-9532.789,-1255.757,-3149.087,-7345.109,-928.9763,-2253.368,1
0.01657541,-9548.928,-1247.474,-3183.596,-7366.349,-923.226,-2284.571,1
0.01657541,-9559.621,-1235.366,-3193.08,-7361.189,-903.5059,-2285.434,1
0.01656816,-9536.798,-1238.109,-3198.143,-7348.162,-913.189,-2259.083,1
0.01656816,-9562.32,-1232.306,-3165.805,-7363.257,-921.0169,-2255.194,1
0.01657327,-9561.641,-1237.254,-3185.088,-7371.553,-920.6985,-2278.874,1
0.0165716,-9572.361,-1253.673,-3196.566,-7375.244,-940.1974,-2302.861,1
0.0165716,-9547.402,-1260.806,-3148.376,-7356.108,-933.1387,-2267.932,1
0.01657226,-9572.652,-1257.579,-3185.996,-7375.402,-923.4396,-2307,1
0.01657419,-9556.324,-1243.502,-3211.402,-7367.292,-904.6601,-2326.321,1
0.01655965,-9578.898,-1243.598,-3249.287,-7380.074,-911.1722,-2339.568,1
0.01657378,-9585.266,-1240.879,-3250.298,-7384.842,-915.7909,-2319.037,1
0.01657509,-9546.707,-1272.15,-3206.689,-7355.303,-939.975,-2293.32,1
0.01657263,-9549.625,-1283.929,-3204.709,-7353.153,-935.8618,-2299.55,1
0.01657263,-9546.92,-1258.524,-3202.809,-7355.565,-918.5921,-2289.216,1
0.01657216,-9555.458,-1243.095,-3210.414,-7353.262,-924.8257,-2285.059,1
0.0331457,-9553.719,-1276.699,-3175.105,-7351.958,-953.8269,-2294.665,1
0.05012444,-9530.595,-1303.218,-3170.331,-7343.198,-976.4493,-2276.949,1
0.05012444,-9535.064,-1281.547,-3184.565,-7337.84,-954.7156,-2270.187,1
0.01657628,-9495.604,-1292.506,-3172.816,-7316.667,-954.6819,-2287.325,1
0.01658242,-9531.679,-1281.293,-3137.249,-7339.981,-947.404,-2247.209,1
0.01658242,-9540.727,-1287.851,-3216.428,-7351.375,-951.25,-2303.428,1
0.01657796,-9551.674,-1295.154,-3180.708,-7350.875,-915.4899,-2310.951,1
0.01658275,-9582.29,-1257.806,-3187.539,-7374.229,-930.1889,-2286.219,1
0.01658275,-9566.798,-1248.064,-3184.12,-7357.839,-933.3264,-2258.139,1
0.01950183,-9533.149,-1269.36,-3242.464,-7340.968,-924.7134,-2333.771,1
0.01658331,-9551.319,-1274.978,-3234.778,-7359.335,-934.0121,-2335.158,1
0.0167953,-9574.224,-1262.146,-3209.056,-7376.797,-934.1779,-2287.643,1
0.0165814,-9562.002,-1266.723,-3144.973,-7362.931,-943.2282,-2251.74,1
0.01658125,-9550.236,-1292.471,-3166.45,-7353.913,-952.8974,-2276.1,1
0.0165844,-9526.727,-1274.301,-3145.316,-7335.978,-939.4929,-2246.208,1
0.01658541,-9527.501,-1281.751,-3125.954,-7345.532,-958.4625,-2215.003,1
0.01658541,-9568.121,-1276.263,-3146.67,-7372.173,-940.0814,-2256.024,1
0.01658238,-9580.674,-1256.642,-3158.261,-7386.1,-919.2803,-2258.339,1
0.01657843,-9576.793,-1271.819,-3159.003,-7374.14,-934.5473,-2271.995,1
0.01677551,-9596.348,-1312.318,-3141.799,-7380.118,-971.0065,-2259.449,1
0.01677551,-9575.307,-1274.703,-3147.801,-7372.789,-951.2712,-2231.999,1
0.01658525,-9538.617,-1302.774,-3088.149,-7353.589,-968.2469,-2205.707,1
0.0160509,-9527.315,-1307.895,-3107.113,-7336.171,-960.6849,-2217.439,1
0.01711204,-9538.483,-1282.062,-3088.617,-7340.391,-959.978,-2240.36,1
0.01658118,-9597.188,-1361.25,-3132.934,-7403.006,-1017.624,-2313.408,1
0.01658224,-9572.921,-1361.842,-3184.323,-7375.426,-1046.001,-2304.061,1
0.01658322,-9558.386,-1355.5,-3210.207,-7364.271,-1022.527,-2292.064,1
0.01658085,-9540.985,-1359.418,-3168.692,-7346.561,-1015.022,-2253.26,1
0.01658149,-9535.263,-1365.63,-3110.182,-7351.134,-1011.795,-2207.772,1
0.01658153,-9541.057,-1318.639,-3132.094,-7355.628,-981.5447,-2236.914,1
0.01658155,-9529.033,-1319.84,-3132.352,-7337.63,-986.8845,-2250.498,1
0.01658155,-9539.733,-1338.307,-3174.934,-7350.333,-995.9741,-2284.993,1
0.01658629,-9531.778,-1342.968,-3197.896,-7348.732,-1008.038,-2291.321,1
0.01669595,-9542.799,-1375.356,-3182.62,-7352.771,-1032.654,-2281.428,1
0.01669595,-9573.605,-1362.953,-3149.462,-7376.305,-1001.641,-2277.347,1
0.01658295,-9567.146,-1350.179,-3193.964,-7371.272,-998.161,-2283.89,1
0.01658268,-9557.685,-1335.271,-3163.402,-7359.553,-999.19,-2246.044,1
0.01658178,-9574.178,-1364.842,-3153.306,-7380.993,-1003.464,-2268.294,1
0.01658199,-9621.514,-1396.823,-3148.2,-7412.6,-1022.248,-2262.195,1
0.01658284,-9608.888,-1317.949,-3160.185,-7407.139,-991.7632,-2202.972,1
0.01658284,-9574.596,-1341.206,-3148.22,-7376.344,-990.7492,-2238.844,1
0.01658513,-9566.497,-1367.03,-3148.066,-7365.705,-1000.226,-2266.491,1
0.01658261,-9577.202,-1343.199,-3161.48,-7382.756,-977.5397,-2269.253,1
0.01658189,-9572.485,-1311.473,-3159.127,-7370.249,-965.2746,-2246.374,1
0.01658158,-9540.75,-1314.408,-3157.145,-7346.021,-980.6658,-2243.225,1
0.03316453,-9547.806,-1299.689,-3189.112,-7364.821,-961.1998,-2297.294,1
0.01658108,-9582.193,-1331.465,-3179.385,-7373.394,-986.9845,-2286.387,1
0.0165812,-9529.993,-1327.948,-3201.95,-7342.363,-990.12,-2236.77,1
0.01658377,-9535.182,-1344.755,-3100.79,-7346.461,-999.629,-2149.005,1
0.01658576,-9510.732,-1386.321,-3090.501,-7323.47,-1062.323,-2155.391,1
0.01658576,-9501.089,-1417.415,-3138.972,-7325.166,-1053.655,-2194.13,1
0.01658289,-9476.002,-1409.36,-3159.908,-7301.775,-1025.888,-2258.706,1
0.0165828,-9492.725,-1357.996,-3139.482,-7314.815,-993.9769,-2269.626,1
0.0165828,-9532.812,-1345.767,-3204.291,-7350.026,-992.138,-2309.078,1
0.01658349,-9534.291,-1333.33,-3194.334,-7351.152,-984.9065,-2305.64,1
0.01658349,-9537.359,-1344.499,-3202.556,-7357.918,-995.7313,-2311.983,1
0.01658403,-9546.941,-1355.031,-3228.228,-7351.909,-1004.629,-2344.653,1
0.0165825,-9562.246,-1389.52,-3190.864,-7367.991,-1041.183,-2280.082,1
0.0165825,-9525.713,-1326.488,-3205.607,-7335.575,-978.7738,-2292.656,1
0.0165831,-9500.959,-1330.896,-3194.062,-7316.743,-995.2759,-2254.37,1
0.01657587,-9529.903,-1346.92,-3163.646,-7325.695,-994.8287,-2260.515,1
0.01658277,-9508.012,-1363.218,-3156.225,-7326.762,-1001.752,-2252.691,1
0.01658277,-9504.494,-1349.653,-3158.076,-7315.306,-1001.06,-2245.048,1
